SeriousDlqin2yrs;age;NumberOfTime30-59DaysPastDueNotWorse;DebtRatio;NumberOfTimes90DaysLate;NumberOfTime60-89DaysPastDueNotWorse;MonthlyIncome;NumberOfDependents
0;63;0;2807.000000;0;0;;
0;46;0;0.203090;0;0;2200.000000;0.000000
0;46;0;0.331676;0;0;5833.000000;4.000000
0;40;1;0.043304;0;0;1500.000000;2.000000
0;50;0;0.317189;0;0;12036.000000;0.000000
0;32;1;0.566969;0;0;4964.000000;1.000000
0;50;0;0.322602;0;0;8945.000000;3.000000
0;59;1;1517.000000;0;0;;1.000000
0;33;0;0.287743;0;0;3450.000000;0.000000
0;32;0;0.086962;0;0;8083.000000;0.000000
0;28;0;0.000000;0;0;1200.000000;0.000000
0;49;0;0.870894;0;0;3500.000000;0.000000
0;69;1;0.347963;0;0;9500.000000;1.000000
0;46;0;484.000000;2;1;;0.000000
0;58;0;0.270728;0;1;6500.000000;0.000000
0;41;0;0.122200;0;0;4598.000000;0.000000
0;78;0;0.957184;0;0;5581.000000;1.000000
0;40;0;1.452776;0;0;4160.000000;3.000000
0;65;0;0.002499;0;0;4000.000000;1.000000
0;52;0;0.032048;0;0;6770.000000;1.000000
0;62;0;0.230145;0;0;6534.000000;0.000000
0;53;0;0.336311;0;0;4700.000000;0.000000
0;46;0;1.001918;0;0;3128.000000;2.000000
0;62;0;0.286743;0;0;5000.000000;0.000000
0;63;0;2611.000000;0;0;;0.000000
0;40;0;0.402112;0;0;6721.000000;0.000000
0;31;1;0.273456;1;0;2493.000000;0.000000
0;44;0;0.133791;0;0;4080.000000;1.000000
0;59;0;1208.000000;0;0;;0.000000
0;65;0;0.359187;0;0;3248.000000;0.000000
0;55;0;1044.000000;0;0;;0.000000
0;61;2;0.488536;0;0;3401.000000;0.000000
0;57;0;0.364339;0;0;7116.000000;0.000000
0;72;0;38.000000;0;0;;0.000000
0;55;0;4344.000000;0;0;;0.000000
0;49;0;0.763809;0;0;4000.000000;1.000000
0;49;1;0.468271;0;1;4112.000000;0.000000
0;54;0;0.198000;0;0;6100.000000;1.000000
0;64;0;40.000000;0;0;;0.000000
0;49;0;19.000000;0;0;;0.000000
0;52;0;0.290598;0;0;6200.000000;0.000000
0;39;0;873.000000;0;0;;4.000000
0;85;0;0.009076;0;0;6500.000000;0.000000
0;67;0;0.203812;0;0;5141.000000;1.000000
0;32;0;664.000000;1;0;;
0;52;0;0.363432;0;0;9800.000000;0.000000
0;62;0;0.237570;0;0;14500.000000;2.000000
0;40;0;2873.000000;0;0;;0.000000
0;48;0;0.217063;0;0;20500.000000;3.000000
0;67;0;0.221562;0;0;3867.000000;0.000000
0;74;0;23.000000;0;0;;
0;36;0;0.712915;0;0;2500.000000;3.000000
0;49;0;0.516850;0;0;15400.000000;2.000000
0;48;0;0.884603;0;0;3110.000000;3.000000
0;50;0;0.700600;0;0;10500.000000;1.000000
0;57;0;0.173254;0;0;2175.000000;0.000000
0;79;0;3237.000000;0;0;;0.000000
0;48;0;0.235341;0;0;12500.000000;2.000000
0;75;0;0.000000;0;0;;
0;40;0;1351.000000;0;0;;2.000000
0;33;0;0.363180;0;0;5974.000000;0.000000
0;41;0;0.532319;0;0;14000.000000;1.000000
0;36;0;0.441376;0;0;8400.000000;2.000000
0;43;0;1068.000000;0;0;;0.000000
0;65;0;0.358183;0;0;1166.000000;0.000000
0;34;0;0.334278;0;0;6000.000000;1.000000
0;61;1;0.367058;0;0;17375.000000;1.000000
0;58;0;0.280171;0;0;4200.000000;2.000000
0;34;0;0.311414;0;0;3451.000000;1.000000
0;77;0;30.000000;0;0;;
0;38;0;0.216030;0;0;6100.000000;2.000000
0;28;1;551.500000;0;0;1.000000;0.000000
0;25;0;0.000000;0;0;2500.000000;0.000000
0;66;0;0.633637;0;0;4500.000000;0.000000
0;37;0;4218.000000;0;0;;0.000000
0;40;3;0.348243;0;0;15000.000000;2.000000
0;47;0;0.425575;0;0;9438.000000;1.000000
0;42;0;0.316336;0;0;6255.000000;2.000000
0;84;0;0.101634;0;0;6916.000000;0.000000
0;85;0;13.000000;0;0;;0.000000
0;48;0;0.630987;0;0;4446.000000;2.000000
0;32;0;0.134955;0;0;3000.000000;0.000000
0;57;0;0.570921;0;0;5350.000000;2.000000
0;45;0;0.463907;0;0;5000.000000;2.000000
0;55;0;0.345020;0;0;5019.000000;0.000000
0;37;0;0.227795;0;0;6000.000000;0.000000
0;57;1;0.000000;1;0;9833.000000;0.000000
0;68;0;0.207655;0;0;7001.000000;1.000000
0;58;1;0.083127;2;0;2020.000000;0.000000
0;53;0;0.476270;0;0;1200.000000;0.000000
0;36;0;134.000000;0;0;;0.000000
0;54;1;15588.000000;0;0;;0.000000
0;62;0;0.306170;0;0;11166.000000;1.000000
0;41;0;659.000000;0;0;;1.000000
0;74;0;620.000000;0;0;;0.000000
0;60;2;0.339211;2;2;4082.000000;0.000000
0;60;0;0.428006;0;0;7833.000000;0.000000
0;81;0;0.016929;0;0;4134.000000;0.000000
0;43;0;0.577285;0;0;5000.000000;0.000000
0;53;0;0.306482;0;0;10166.000000;0.000000
0;56;1;2.642272;0;0;5000.000000;1.000000
0;74;0;0.004128;0;0;10416.000000;0.000000
0;73;0;0.015837;0;0;441.000000;0.000000
0;63;0;0.042528;0;0;7500.000000;0.000000
0;25;0;0.017595;0;1;340.000000;0.000000
0;72;0;0.000000;0;0;1100.000000;0.000000
0;47;0;0.240940;0;0;4000.000000;3.000000
0;48;0;0.039589;0;0;5834.000000;2.000000
0;39;0;32.000000;0;0;;0.000000
0;36;0;0.419865;0;0;5758.000000;0.000000
0;97;0;5.000000;0;0;;
0;47;0;0.466096;0;0;10160.000000;2.000000
0;54;0;0.376925;0;0;3700.000000;0.000000
0;69;0;0.030277;0;0;3500.000000;0.000000
0;43;0;0.160859;0;0;6800.000000;2.000000
0;56;0;0.079615;0;0;8000.000000;0.000000
0;36;0;0.331112;0;0;5100.000000;2.000000
0;33;1;0.380952;0;0;8000.000000;0.000000
0;59;0;0.313262;0;0;9681.000000;0.000000
0;61;0;2970.000000;0;0;;0.000000
0;59;0;0.000000;0;0;;0.000000
0;74;0;0.227554;0;0;5000.000000;1.000000
0;50;0;1204.000000;0;0;;2.000000
0;66;0;0.241871;0;0;8210.000000;0.000000
0;86;0;0.002452;0;0;1630.000000;0.000000
0;40;0;0.384784;0;0;6400.000000;1.000000
0;32;0;0.136390;0;0;1700.000000;2.000000
0;45;0;0.659367;0;0;6666.000000;0.000000
0;79;0;0.009736;0;0;7600.000000;0.000000
0;73;0;19.000000;0;0;;0.000000
0;41;0;2528.000000;0;0;;0.000000
0;25;0;0.072566;0;0;2700.000000;0.000000
0;59;0;0.524912;0;0;6783.000000;1.000000
0;53;0;0.429423;0;0;20126.000000;2.000000
0;29;0;0.075755;2;0;5200.000000;3.000000
0;60;0;1133.000000;0;0;;0.000000
0;71;0;33.000000;0;0;;0.000000
0;79;0;0.320542;0;0;3100.000000;0.000000
0;61;0;0.215127;0;0;4666.000000;0.000000
0;59;0;0.170004;1;0;7640.000000;0.000000
0;43;0;0.390821;0;0;9259.000000;2.000000
0;65;2;4624.000000;0;0;;0.000000
0;47;0;0.147590;0;0;7967.000000;0.000000
0;42;0;0.541576;0;0;6000.000000;3.000000
0;38;0;1.043080;0;0;4688.000000;0.000000
0;58;0;17.000000;0;0;;0.000000
0;61;0;19.000000;0;0;;0.000000
0;75;0;0.008798;0;0;5000.000000;1.000000
0;69;0;0.124588;0;0;10000.000000;0.000000
0;40;0;0.401064;0;0;8833.000000;2.000000
0;50;0;0.178332;0;0;6700.000000;0.000000
0;53;0;3398.000000;0;0;;0.000000
0;30;0;2.114204;0;0;1400.000000;0.000000
0;63;0;0.245868;0;0;4900.000000;0.000000
0;64;0;0.673362;0;0;1144.000000;0.000000
0;50;0;0.103958;0;0;7300.000000;4.000000
0;34;0;0.431590;0;0;5583.000000;1.000000
0;36;0;0.206035;0;0;5600.000000;1.000000
0;43;0;0.413489;0;0;10200.000000;2.000000
0;66;0;0.385675;0;0;1088.000000;0.000000
0;36;0;0.371105;0;0;6000.000000;1.000000
0;57;0;0.440760;0;0;2683.000000;0.000000
0;39;0;0.393431;0;0;2800.000000;0.000000
0;30;0;0.506785;0;0;2357.000000;1.000000
0;55;0;0.422394;0;0;4000.000000;0.000000
0;61;1;0.200800;0;0;2250.000000;0.000000
0;61;0;0.340729;0;0;3289.000000;1.000000
0;60;0;537.000000;0;0;;0.000000
0;59;1;818.000000;0;0;;0.000000
0;30;4;435.000000;0;0;0.000000;2.000000
0;55;1;0.375637;0;0;7650.000000;0.000000
0;41;0;0.585681;0;0;4259.000000;1.000000
0;39;0;0.218327;0;0;8500.000000;4.000000
0;41;0;0.480797;0;1;5623.000000;1.000000
0;22;0;0.002913;0;0;2745.000000;0.000000
0;59;0;0.153846;0;0;1390.000000;0.000000
0;42;0;2490.000000;0;0;;0.000000
0;45;1;0.571714;1;0;9000.000000;2.000000
0;28;1;0.199636;0;1;3300.000000;3.000000
0;56;0;0.548673;0;0;6666.000000;0.000000
0;51;2;0.572492;0;0;9400.000000;2.000000
0;59;2;0.390259;0;0;4783.000000;2.000000
0;64;0;0.485767;0;0;4882.000000;0.000000
0;45;1;0.004557;0;0;9215.000000;0.000000
0;49;2;0.326756;0;0;7500.000000;1.000000
0;41;1;0.644362;0;0;3750.000000;2.000000
0;62;0;0.298200;0;0;8500.000000;0.000000
0;59;0;0.376406;0;0;4000.000000;0.000000
0;45;0;2596.000000;0;0;;0.000000
0;72;0;1170.000000;0;0;;
0;75;0;0.276757;0;0;1849.000000;0.000000
0;73;0;0.031440;0;0;985.000000;0.000000
0;49;0;0.360320;0;0;2000.000000;0.000000
0;51;2;0.897677;0;0;3400.000000;1.000000
0;64;0;0.090205;0;0;6584.000000;1.000000
0;72;0;0.005796;0;0;15354.000000;0.000000
0;57;0;1.490155;0;0;964.000000;0.000000
0;42;0;0.095279;0;0;5845.000000;0.000000
0;48;0;0.345709;0;0;11500.000000;2.000000
0;52;0;0.120093;0;0;5170.000000;0.000000
0;38;0;0.292531;0;0;9492.000000;3.000000
0;48;0;0.449638;0;0;4000.000000;0.000000
0;71;0;0.502685;0;0;5772.000000;2.000000
0;37;0;0.325656;0;0;5600.000000;0.000000
0;67;0;984.000000;0;0;;0.000000
0;49;2;1764.000000;0;0;;0.000000
0;59;0;0.164697;0;0;5160.000000;0.000000
0;65;0;0.435576;0;0;11889.000000;1.000000
0;59;0;2176.000000;0;0;;4.000000
0;45;0;0.360999;0;0;7650.000000;0.000000
0;83;0;194.000000;0;0;;
0;70;0;0.338081;0;0;4001.000000;1.000000
0;50;0;0.000000;0;0;;0.000000
0;69;0;0.682878;0;0;1500.000000;0.000000
0;33;0;0.224355;0;0;5000.000000;0.000000
0;58;0;0.002637;0;0;7583.000000;2.000000
0;48;1;0.588902;0;0;6000.000000;2.000000
0;47;0;0.593102;0;0;4000.000000;1.000000
0;50;0;3552.000000;0;0;;1.000000
0;31;0;0.503130;0;0;3833.000000;0.000000
0;51;0;861.000000;0;0;;0.000000
0;46;0;0.707996;0;0;2225.000000;2.000000
0;41;0;2423.000000;0;0;;2.000000
0;63;0;0.044368;2;0;3177.000000;1.000000
0;38;0;0.241253;0;0;3000.000000;0.000000
0;62;0;0.483172;0;0;3000.000000;0.000000
0;44;1;0.169095;0;0;3500.000000;1.000000
0;54;0;0.036287;0;0;4050.000000;0.000000
0;85;0;4.000000;0;0;;0.000000
0;33;0;0.383076;0;0;7692.000000;0.000000
0;38;4;0.082514;1;1;6810.000000;2.000000
0;45;0;0.009711;0;0;4839.000000;0.000000
0;38;0;0.446948;0;0;16200.000000;2.000000
0;75;0;0.026987;0;0;5372.000000;0.000000
0;67;1;1.040490;0;0;4000.000000;0.000000
0;55;0;3657.000000;0;0;;1.000000
0;45;0;0.303965;0;0;8296.000000;1.000000
0;56;2;0.304917;1;0;3131.000000;3.000000
0;66;0;0.378416;0;0;11600.000000;1.000000
0;76;0;0.000666;0;0;3000.000000;0.000000
0;75;0;0.011776;0;0;9000.000000;0.000000
0;59;0;3131.000000;0;0;;0.000000
0;55;0;560.000000;0;0;;0.000000
0;52;0;0.258060;0;0;6637.000000;1.000000
0;65;0;0.011995;0;0;2500.000000;0.000000
0;47;0;0.176307;0;0;19000.000000;2.000000
0;47;0;0.390318;0;0;4275.000000;3.000000
0;55;0;0.223342;0;0;12500.000000;3.000000
0;44;2;4030.000000;0;2;;0.000000
0;76;0;0.166196;0;0;3543.000000;0.000000
0;53;0;2761.000000;0;0;;0.000000
0;46;0;205.000000;0;0;;0.000000
0;66;0;65.000000;0;0;;0.000000
0;61;0;0.252390;0;0;7844.000000;0.000000
0;54;0;2045.000000;0;0;;3.000000
0;70;0;2792.000000;0;0;;0.000000
0;61;0;0.079244;0;0;2750.000000;0.000000
0;61;0;0.306210;0;0;12817.000000;0.000000
0;42;0;0.121898;0;0;3666.000000;2.000000
0;77;0;0.004798;0;0;2500.000000;0.000000
0;65;0;0.001200;0;0;2500.000000;0.000000
0;57;0;0.200759;0;0;11600.000000;0.000000
0;36;0;0.431009;0;0;7500.000000;0.000000
0;41;0;0.210996;0;0;2800.000000;0.000000
0;55;0;2058.000000;0;0;;2.000000
0;45;0;0.260245;0;0;7100.000000;0.000000
0;41;0;0.376786;0;0;9166.000000;3.000000
0;52;0;563.000000;0;1;;0.000000
0;45;0;0.332169;0;0;6300.000000;0.000000
0;61;0;0.764451;0;0;5760.000000;1.000000
0;45;0;0.527559;0;0;8000.000000;2.000000
0;45;0;0.661008;0;0;6008.000000;0.000000
0;42;0;0.142926;0;0;8346.000000;0.000000
0;60;0;0.133582;0;0;7500.000000;10.000000
0;65;0;2209.000000;0;0;;0.000000
0;32;0;0.106688;0;0;10750.000000;4.000000
0;50;1;0.540072;0;1;6400.000000;0.000000
0;37;0;0.340507;1;0;7062.000000;0.000000
0;43;0;0.202850;0;0;2666.000000;1.000000
0;38;0;0.254658;0;0;6600.000000;2.000000
0;42;0;0.379250;0;0;12500.000000;5.000000
0;56;0;0.035529;0;0;2504.000000;0.000000
0;74;0;0.000000;0;0;5200.000000;0.000000
0;27;0;0.088917;1;0;4014.000000;0.000000
0;65;0;1822.000000;0;0;;
0;64;0;0.002823;0;0;8500.000000;0.000000
0;40;1;0.470468;0;0;5400.000000;3.000000
0;85;0;0.029988;0;0;2500.000000;0.000000
0;31;0;0.350589;0;0;6200.000000;0.000000
0;53;0;0.081242;0;0;10400.000000;0.000000
0;53;0;5.766764;0;0;2400.000000;0.000000
0;40;1;0.342088;0;0;3083.000000;0.000000
0;53;0;0.670173;0;0;13500.000000;0.000000
0;42;0;0.472652;0;0;8208.000000;0.000000
0;36;0;0.575663;0;0;2563.000000;0.000000
0;50;0;0.456494;0;0;13250.000000;5.000000
0;40;0;0.306765;0;0;7050.000000;2.000000
0;77;0;1088.000000;0;0;;
0;41;0;0.362843;0;1;15350.000000;3.000000
0;73;0;0.159873;0;0;5960.000000;0.000000
0;36;0;0.000000;0;0;1300.000000;0.000000
0;36;0;0.430623;0;0;7660.000000;1.000000
0;49;0;0.370837;0;0;12700.000000;1.000000
0;64;0;0.440233;0;0;6700.000000;0.000000
0;69;0;0.246888;0;0;6184.000000;0.000000
0;59;0;0.011648;0;0;2317.000000;0.000000
0;29;1;179.000000;0;0;;0.000000
0;49;0;0.560277;0;0;5623.000000;2.000000
0;60;0;0.028709;0;0;14489.000000;1.000000
0;48;0;0.452310;0;0;5000.000000;0.000000
0;66;0;0.629586;0;0;16000.000000;1.000000
0;75;0;0.005997;0;0;3334.000000;1.000000
0;58;0;0.423353;0;0;8075.000000;0.000000
0;51;0;0.496354;0;0;8775.000000;3.000000
0;54;1;0.451424;0;0;8038.000000;2.000000
0;61;0;0.302682;0;0;16333.000000;2.000000
0;28;1;0.219906;0;0;2350.000000;0.000000
0;47;0;0.680830;0;0;4000.000000;0.000000
0;68;0;0.255380;0;0;5250.000000;3.000000
0;78;0;0.493835;0;0;3000.000000;0.000000
0;35;1;29.000000;0;0;;0.000000
0;51;0;2573.000000;0;0;;2.000000
0;69;1;0.466875;0;0;1916.000000;0.000000
0;31;0;0.235642;0;0;6250.000000;0.000000
0;51;0;0.367523;0;0;5800.000000;0.000000
0;41;1;627.000000;0;0;;0.000000
0;66;0;0.380270;0;0;13400.000000;0.000000
0;40;0;0.579222;0;0;4600.000000;0.000000
0;67;0;4.000000;0;0;;0.000000
0;57;3;0.236533;0;1;4083.000000;2.000000
0;83;0;23.000000;0;0;;0.000000
0;86;0;0.249393;0;1;7000.000000;0.000000
0;44;0;0.026278;0;0;4147.000000;0.000000
0;54;0;0.756276;0;0;4500.000000;0.000000
0;63;2;0.321607;0;1;16600.000000;0.000000
0;44;0;0.396401;0;0;4333.000000;0.000000
0;23;0;0.000000;0;0;861.000000;0.000000
0;69;0;0.100562;0;0;10500.000000;0.000000
0;89;0;20.000000;0;0;;
0;32;0;0.215850;1;0;9450.000000;0.000000
0;44;0;0.243311;0;0;5568.000000;0.000000
0;72;1;0.263295;0;0;16866.000000;1.000000
0;40;0;0.063096;0;0;9128.000000;4.000000
0;55;0;1666.000000;0;0;;0.000000
0;75;1;0.395637;0;1;3712.000000;0.000000
0;31;1;0.435564;0;0;1000.000000;0.000000
0;37;0;0.105103;0;0;5270.000000;0.000000
0;30;3;0.198080;0;1;5416.000000;0.000000
0;66;0;0.418103;0;1;4175.000000;0.000000
0;82;0;0.581408;0;0;1817.000000;0.000000
0;75;0;0.480612;0;0;5492.000000;0.000000
0;41;0;1.667474;0;0;1650.000000;0.000000
0;56;0;2198.000000;1;0;;0.000000
0;63;0;0.333503;0;0;5900.000000;0.000000
0;47;0;0.164803;0;0;11000.000000;4.000000
0;52;0;4885.000000;0;0;;1.000000
0;49;0;0.143703;0;0;3715.000000;1.000000
0;80;0;50.000000;0;0;;0.000000
0;71;0;0.471532;0;0;3178.000000;2.000000
0;58;0;0.055969;0;0;8200.000000;0.000000
0;75;0;0.014724;0;0;2444.000000;0.000000
0;45;0;0.328287;0;0;10039.000000;3.000000
0;73;0;0.725163;0;0;4438.000000;0.000000
0;68;0;0.247061;0;0;4678.000000;0.000000
0;57;1;4936.000000;0;0;;2.000000
0;53;0;1343.000000;0;0;;0.000000
0;40;0;2033.000000;0;0;;0.000000
0;55;0;356.000000;0;0;;0.000000
0;26;0;444.000000;0;0;;0.000000
0;27;0;0.112629;0;0;3000.000000;0.000000
0;41;0;0.208632;0;0;6000.000000;0.000000
0;34;0;0.075115;0;0;3700.000000;0.000000
0;60;0;1198.000000;0;0;;0.000000
0;64;0;0.833913;0;0;2010.000000;0.000000
0;63;0;0.259781;0;0;14900.000000;2.000000
0;46;0;0.224818;0;0;3166.000000;3.000000
0;66;0;0.000000;0;0;1500.000000;1.000000
0;69;0;0.061043;0;0;30666.000000;0.000000
0;27;0;0.100598;0;0;4850.000000;0.000000
0;32;0;0.639120;0;0;3000.000000;0.000000
0;73;0;0.219725;0;0;2402.000000;0.000000
0;47;0;7331.000000;0;0;0.000000;2.000000
0;71;0;0.029828;0;0;6000.000000;1.000000
0;24;0;0.010746;0;0;3163.000000;0.000000
0;25;0;0.603397;0;0;1000.000000;0.000000
0;39;0;0.052946;0;0;5684.000000;1.000000
0;62;4;0.113539;0;0;6772.000000;0.000000
0;86;0;1.054189;0;0;5000.000000;0.000000
0;50;0;1218.000000;0;0;;
0;27;0;0.052589;0;0;5000.000000;0.000000
0;66;0;0.134397;0;0;14166.000000;0.000000
0;62;0;0.286490;0;0;3500.000000;0.000000
0;92;0;0.003333;0;0;10500.000000;0.000000
0;52;0;0.327450;0;0;13766.000000;0.000000
0;49;0;0.206518;0;0;5461.000000;3.000000
0;41;0;0.304382;0;0;10200.000000;2.000000
0;63;0;9641.000000;0;0;;0.000000
0;68;0;0.324834;1;0;4666.000000;1.000000
0;30;0;0.326168;0;0;4000.000000;0.000000
0;61;0;0.003563;0;0;13750.000000;1.000000
0;80;0;0.001666;0;0;3000.000000;0.000000
0;41;0;0.886445;0;0;2500.000000;0.000000
0;72;0;0.168305;0;0;6000.000000;1.000000
0;55;0;0.288756;0;0;8030.000000;3.000000
0;60;0;0.390201;0;0;8000.000000;0.000000
0;59;0;0.273004;0;0;4270.000000;1.000000
0;34;1;0.109203;0;0;3900.000000;0.000000
0;42;0;0.736647;0;0;7282.000000;1.000000
0;24;0;0.273936;0;0;1127.000000;0.000000
0;32;0;0.311049;0;0;6416.000000;2.000000
0;57;0;427.000000;0;0;;0.000000
0;49;0;0.167833;0;0;7000.000000;0.000000
0;46;0;0.950720;0;0;4098.000000;1.000000
0;49;0;0.014329;0;0;3000.000000;0.000000
0;52;0;0.495288;0;0;8806.000000;0.000000
0;60;0;0.007386;0;0;5550.000000;1.000000
0;30;0;0.103184;0;0;2606.000000;1.000000
0;50;3;0.461195;0;0;4483.000000;1.000000
0;37;0;0.423266;0;0;4065.000000;1.000000
0;39;0;0.535340;0;0;4583.000000;0.000000
0;33;0;0.460192;0;0;5199.000000;3.000000
0;39;0;0.092134;0;0;2300.000000;1.000000
0;40;1;0.211256;0;0;7000.000000;1.000000
0;62;0;0.000000;0;0;0.000000;0.000000
0;41;1;0.348664;0;0;7000.000000;4.000000
0;56;0;0.561583;0;0;13769.000000;1.000000
0;53;0;0.251949;0;0;12700.000000;3.000000
0;74;0;1.367370;0;0;900.000000;0.000000
0;39;0;0.315951;0;0;6500.000000;0.000000
0;55;1;0.234461;0;1;6000.000000;1.000000
0;40;0;0.014559;0;0;2197.000000;1.000000
0;36;0;13.000000;0;0;;1.000000
0;67;0;0.011106;0;0;2250.000000;0.000000
0;39;0;1263.000000;0;0;;0.000000
0;52;0;0.508098;0;0;5000.000000;1.000000
0;88;0;4.000000;0;0;;0.000000
0;32;0;0.000000;1;0;;0.000000
0;57;0;0.388615;0;0;7500.000000;1.000000
0;52;0;3326.000000;0;0;;0.000000
0;57;0;0.242479;0;0;11666.000000;2.000000
0;68;0;2181.000000;0;0;;0.000000
0;31;0;0.001350;3;0;8150.000000;0.000000
0;40;0;0.068977;0;0;3000.000000;1.000000
0;30;0;44.000000;0;0;;0.000000
0;37;0;1809.000000;0;0;;0.000000
0;77;0;0.008363;0;0;3347.000000;0.000000
0;46;0;1.512349;0;0;1740.000000;0.000000
0;48;5;1.171413;0;0;1790.000000;0.000000
0;29;0;0.135932;2;2;2000.000000;1.000000
0;23;0;0.120940;0;0;2000.000000;0.000000
0;65;0;0.053591;0;0;9926.000000;0.000000
0;56;0;0.336088;0;0;5566.000000;0.000000
0;37;0;0.186052;0;0;7900.000000;1.000000
0;74;0;0.167644;0;0;4604.000000;0.000000
0;63;0;0.325438;0;0;19800.000000;1.000000
0;46;0;5488.000000;0;0;;0.000000
0;64;0;0.209159;0;0;8122.000000;1.000000
0;70;0;0.205599;0;0;8000.000000;0.000000
0;49;0;0.301470;1;0;10000.000000;2.000000
0;65;0;0.140947;0;0;10393.000000;1.000000
0;61;0;0.212271;0;0;8116.000000;0.000000
0;61;0;161.000000;0;0;;0.000000
0;75;0;1379.000000;0;0;;0.000000
0;37;1;0.274961;0;0;7000.000000;3.000000
0;63;0;0.000000;0;0;6973.000000;1.000000
0;51;0;0.156959;0;0;6300.000000;0.000000
0;71;0;0.347707;0;0;8000.000000;0.000000
0;66;0;0.167603;0;0;10500.000000;0.000000
0;65;0;326442.000000;0;0;;0.000000
0;59;0;1321.000000;0;0;;0.000000
0;56;2;0.500000;0;0;8127.000000;1.000000
0;66;0;0.522151;0;0;2956.000000;0.000000
0;62;0;0.066693;0;0;10300.000000;0.000000
0;44;1;0.349108;0;0;6275.000000;4.000000
0;64;0;0.438379;0;0;10166.000000;0.000000
0;36;0;0.246375;0;0;9793.000000;2.000000
0;68;1;0.204805;0;0;3329.000000;1.000000
0;71;1;0.428449;0;0;5820.000000;0.000000
0;65;0;0.840204;0;0;5481.000000;0.000000
0;37;0;0.189364;0;0;3083.000000;0.000000
0;49;0;0.058952;0;0;45833.000000;1.000000
0;58;0;0.060137;0;0;7166.000000;0.000000
0;49;1;0.577642;0;0;10000.000000;0.000000
0;57;1;0.161893;0;0;13230.000000;0.000000
0;64;0;0.688279;0;0;3130.000000;2.000000
0;35;0;0.129057;0;0;6500.000000;0.000000
0;62;0;59.000000;0;0;;0.000000
0;44;0;0.610954;0;0;2829.000000;0.000000
0;35;0;201.000000;0;0;;0.000000
0;64;0;0.007004;0;0;8708.000000;0.000000
0;49;0;0.269288;0;0;8800.000000;1.000000
0;75;0;1737.000000;0;0;;3.000000
0;67;0;0.416597;0;0;6000.000000;0.000000
0;62;0;0.311136;0;0;8108.000000;0.000000
0;46;0;0.543482;0;0;5208.000000;1.000000
0;47;0;0.575495;0;0;7834.000000;3.000000
0;49;0;0.447710;0;0;5000.000000;1.000000
0;63;0;0.469913;0;0;15670.000000;1.000000
0;32;0;0.857788;0;0;3100.000000;2.000000
0;71;0;2407.000000;0;0;;0.000000
0;37;2;0.549542;0;0;1200.000000;2.000000
0;28;0;0.085457;0;0;2000.000000;0.000000
0;76;0;0.020351;0;0;8500.000000;2.000000
0;56;0;614.000000;0;0;;2.000000
0;83;0;0.000000;0;0;;0.000000
0;50;0;0.480541;0;0;6500.000000;0.000000
0;27;0;0.617687;0;1;734.000000;0.000000
0;42;0;181.000000;0;0;;0.000000
0;41;0;0.227537;0;0;3950.000000;1.000000
0;58;0;1639.000000;0;0;;
0;52;0;0.260496;0;0;4191.000000;1.000000
0;87;0;0.260467;0;0;8000.000000;1.000000
0;39;0;0.096930;0;0;8500.000000;0.000000
0;57;0;0.517664;0;0;7500.000000;2.000000
0;47;6;1.615264;0;0;1270.000000;1.000000
0;61;0;0.402260;0;0;7166.000000;0.000000
0;53;0;0.196645;0;0;24500.000000;4.000000
0;57;0;0.309601;0;0;8300.000000;1.000000
0;61;0;0.378632;0;0;3200.000000;0.000000
0;24;0;0.113911;0;0;2975.000000;0.000000
0;38;0;0.322958;0;0;6842.000000;2.000000
0;49;0;0.256633;0;0;10251.000000;0.000000
0;81;0;0.004435;0;0;5861.000000;0.000000
0;51;0;0.502142;0;0;3500.000000;0.000000
0;52;0;0.184506;0;0;2400.000000;3.000000
0;73;1;1.700060;1;0;1656.000000;0.000000
0;45;0;3429.000000;0;0;;2.000000
0;46;0;1702.000000;0;0;;3.000000
0;64;0;1.069383;0;0;10996.000000;1.000000
0;75;0;0.000000;0;0;3400.000000;0.000000
0;47;0;5435.000000;0;0;0.000000;3.000000
0;75;1;0.747368;0;0;3324.000000;0.000000
0;64;0;460.000000;0;0;;0.000000
0;52;2;0.466833;0;0;5200.000000;0.000000
0;68;0;0.196584;0;0;11124.000000;1.000000
0;28;1;0.165934;0;0;2500.000000;0.000000
0;55;1;4656.000000;0;0;;2.000000
0;55;0;3619.000000;0;0;;0.000000
0;80;0;0.255939;0;0;2609.000000;0.000000
0;45;0;0.288530;0;0;7000.000000;3.000000
0;80;0;0.004000;0;0;10500.000000;0.000000
0;63;0;0.244394;0;0;7000.000000;0.000000
0;42;0;662.000000;0;0;;1.000000
0;35;0;0.021082;1;0;12000.000000;0.000000
0;46;0;0.422874;0;1;7973.000000;2.000000
0;56;0;1224.000000;0;0;;0.000000
0;65;0;0.257926;0;0;3500.000000;1.000000
0;33;0;581.000000;0;0;;0.000000
0;55;0;0.836989;0;0;2324.000000;0.000000
0;69;0;2.427182;0;0;3700.000000;0.000000
0;59;0;1022.000000;0;0;;0.000000
0;58;2;0.377598;0;0;10730.000000;0.000000
0;46;0;3938.000000;0;0;;0.000000
0;57;0;0.345091;0;0;1700.000000;0.000000
0;72;0;1492.000000;0;0;;0.000000
0;52;0;0.370663;0;0;9250.000000;1.000000
0;36;0;0.373500;0;0;9833.000000;2.000000
