tucaseid,tulineno,eeincome1,erbmi,erhhch,erincome,erspemch,ertpreat,ertseat,ethgt,etwgt,eudietsoda,eudrink,eueat,euexercise,euexfreq,eufastfd,eufastfdfrq,euffyday,eufdsit,eufinlwgt,eusnap,eugenhth,eugroshp,euhgt,euinclvl,euincome2,eumeat,eumilk,euprpmel,eusoda,eustores,eustreason,eutherm,euwgt,euwic,exincome1
20140806140534,1,1,23.700001,3,1,5,30,0,0,0,-1,2,2,2,-1,1,3,2,1,4823890,2,2,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,175,-1,0
20140806140591,1,2,31.5,3,5,-1,60,0,0,0,-1,1,2,2,-1,2,-1,-1,1,1901280,2,4,1,66,5,3,1,2,1,2,1,1,2,195,-1,0
20140806140599,1,2,25.799999,3,5,-1,82,0,0,0,-1,1,2,1,7,2,-1,-1,1,2.34e+07,2,1,1,69,5,2,-1,-1,2,2,1,2,-1,175,-1,0
20140806140609,1,2,27.5,3,5,-1,20,0,0,0,-1,2,2,2,-1,1,3,1,1,2820331,2,3,1,65,5,2,1,2,1,-1,1,3,2,165,-1,0
20140806140616,1,2,23.799999,3,3,5,100,20,0,0,2,1,1,1,4,1,1,2,1,4237168,2,2,1,62,5,1,1,2,1,1,1,3,2,130,1,0
20140806140617,1,2,33.299999,3,5,5,50,0,0,0,-1,1,2,2,-1,1,1,2,1,1.75e+07,2,4,1,59,5,2,1,2,1,2,1,5,2,165,-1,12
20140806140620,1,1,24.4,3,1,-1,75,10,0,0,-1,1,1,1,1,1,2,2,1,1732229,2,2,1,73,5,-1,1,2,1,2,1,1,2,185,-1,0
20140806140637,1,1,34.900002,3,1,-1,60,0,0,0,-1,1,2,1,3,1,2,2,1,2165463,2,3,1,71,5,-1,1,2,1,2,1,2,2,250,2,0
20140806140642,1,1,30.4,3,1,-1,98,0,0,0,-1,2,2,2,-1,1,2,1,1,2248933,2,3,1,67,5,-1,1,2,1,-1,1,2,2,194,-1,0
20140806140653,1,1,33.700001,3,1,5,75,0,0,0,2,1,2,1,2,1,4,1,1,9449572,2,3,1,63,5,-1,-1,-1,2,1,1,2,-1,190,2,0
20140806140690,1,2,28.1,3,5,5,60,10,0,0,1,1,1,2,-1,2,-1,-1,1,6707374,1,2,3,69,5,2,1,2,3,1,2,2,1,190,1,0
20140806140701,1,-1,-1,2,-1,-1,0,0,-1,-1,-1,2,2,-1,-1,2,-1,-1,-1,1.95e+07,-1,-1,3,-1,5,-1,1,2,3,-1,5,-2,1,-1,-1,-1
20140806140773,1,1,20.6,3,1,-1,20,75,0,0,-1,2,1,2,-1,1,3,1,1,2.60e+07,2,2,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,120,2,0
20140806140781,1,2,27.299999,3,5,5,140,0,0,0,-1,2,2,1,7,2,-1,-1,1,9217825,1,3,1,60,5,2,1,2,1,-1,1,1,2,140,2,0
20140806140783,1,1,43.599998,3,1,5,30,0,0,1,-1,2,2,1,5,1,2,2,1,2.07e+07,2,4,1,74,5,-1,1,2,1,-1,1,2,2,340,2,0
20140806140795,1,-3,23.4,3,-1,-1,0,0,0,0,-1,2,2,1,5,2,-1,-1,1,2908232,2,4,1,60,5,-3,1,2,1,-1,1,2,2,120,-1,3
20140806140822,1,1,23.9,3,1,-1,466,0,0,0,-1,2,2,1,7,1,4,1,1,5032385,2,2,1,69,5,-1,2,2,1,-1,1,1,-1,162,-1,0
20140806140850,1,1,24.9,3,1,5,120,0,0,0,-1,2,2,2,-1,1,1,1,1,1.89e+07,2,3,1,66,5,-1,1,2,1,-1,1,2,2,154,-1,0
20140806140878,1,2,28.299999,3,5,-1,64,0,0,0,1,1,2,2,-1,2,-1,-1,1,5473336,2,3,1,64,5,2,1,2,1,1,1,2,2,165,-1,0
20140806140880,1,1,23,3,1,5,20,0,0,0,-1,2,2,2,-1,2,-1,-1,1,7099374,2,5,2,63,5,-1,-1,-1,2,-1,-1,-1,-1,130,-1,0
20140806140896,1,2,-1,3,5,4,55,0,-1,0,-1,2,2,1,1,-2,-1,-1,1,2.09e+07,2,1,1,-2,5,2,1,2,3,-1,1,4,2,150,2,0
20140806140934,1,2,31.6,3,3,-1,60,0,0,0,-1,2,2,1,3,1,2,2,1,3763805,2,1,1,67,5,1,1,1,1,-1,3,1,2,202,2,0
20140806140953,1,1,21.1,3,1,2,31,165,0,0,-1,1,1,1,7,1,2,2,1,9771065,2,1,1,73,5,-1,1,2,1,2,1,1,2,160,2,0
20140806140958,1,1,35.400002,3,1,-1,15,3,0,0,-1,2,1,1,5,2,-1,-1,1,5643166,2,3,1,65,5,-1,1,2,1,-1,1,1,2,213,2,0
20140806140962,1,1,23.6,3,1,5,90,30,0,0,3,1,1,1,3,1,3,2,1,2969971,2,3,1,61,5,-3,1,2,1,1,1,2,2,125,2,81
20140806140988,1,2,42.5,3,5,5,120,0,0,0,-1,1,2,2,-1,2,-1,-1,1,2.22e+07,2,5,3,71,5,2,1,2,3,2,2,1,2,305,-1,0
20140806141004,1,1,24.700001,3,1,3,90,0,0,0,-1,2,2,1,4,1,4,1,1,1.69e+07,2,1,2,72,5,-1,-1,-1,2,-1,-1,-1,-1,182,-1,0
20140806141015,1,1,23,3,1,-1,220,0,0,0,-1,2,2,1,9,1,1,1,1,3.06e+07,2,2,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,160,2,0
20140806141042,1,2,24.700001,3,5,5,70,0,0,0,-1,2,2,1,7,2,-1,-1,1,3612774,1,4,1,64,5,2,1,1,1,-1,1,1,2,144,1,0
20140806141043,1,3,-1,3,2,-1,280,0,0,-1,-1,1,2,1,3,2,-1,-1,1,6391216,2,2,1,71,5,-1,1,2,1,2,1,2,2,-2,2,0
20140806141044,1,1,24.4,3,1,5,60,0,0,0,2,1,2,2,-1,1,2,1,1,7805112,2,2,2,69,5,-1,1,2,1,1,-1,-1,2,165,2,0
20140806141066,1,1,38.599998,3,1,-1,185,0,0,0,-1,2,2,2,-1,1,2,2,1,1.12e+07,2,4,1,66,5,-1,1,2,1,-1,1,1,2,239,-1,0
20140806141083,1,-2,34.5,3,-1,-1,90,175,0,0,-1,1,1,2,-1,1,5,1,1,1.99e+07,2,3,2,67,5,-2,-1,-1,2,2,-1,-1,-1,220,2,2
20140806141091,1,2,21.6,3,5,-1,75,2,0,0,-1,1,1,1,5,2,-1,-1,1,7035664,2,3,1,62,5,2,1,2,1,2,1,2,2,118,-1,0
20140806141099,1,2,27.5,3,5,5,95,5,0,0,-1,2,1,2,-1,2,-1,-1,1,9019505,2,3,2,64,5,2,1,2,1,-1,-1,-1,2,160,1,0
20140806141114,1,1,18.5,3,1,-1,45,0,0,0,-1,1,2,1,5,1,2,2,1,1.95e+07,2,2,2,67,5,-1,-1,-1,2,2,-1,-1,-1,118,2,0
20140806141118,1,1,20.4,3,1,-1,105,0,0,0,-1,1,2,1,4,1,4,2,1,2693678,2,3,1,67,5,-1,1,2,1,2,2,1,2,130,-1,0
20140806141127,1,1,21.9,3,1,-1,30,0,0,0,-1,2,2,1,2,1,2,1,1,5956777,-2,2,2,67,5,-2,-1,-1,2,-1,-1,-1,-1,140,-2,73
20140806141149,1,2,27.700001,3,5,-1,120,0,0,0,-1,2,2,1,4,2,-1,-1,1,1.13e+07,2,2,1,73,5,2,1,2,1,-1,2,2,2,210,-1,0
20140806141154,1,3,38.700001,3,2,-1,15,0,0,0,-1,1,2,2,-1,1,3,2,1,1425479,2,3,1,66,5,-1,1,2,1,2,1,6,2,240,-1,0
20140806141158,1,3,28.200001,3,2,5,30,0,0,0,-1,2,2,1,1,2,-1,-1,1,5912086,2,2,2,66,5,-1,1,2,1,-1,-1,-1,2,175,2,0
20140806141193,1,2,26.6,1,5,-1,20,10,0,0,2,1,1,1,3,1,2,2,1,8310230,2,2,1,63,5,2,1,2,1,1,1,2,2,150,2,0
20140806141228,1,1,26.6,3,1,5,80,0,0,0,-1,1,2,1,7,1,3,1,1,3100751,2,3,2,68,5,-1,-1,-1,2,2,-1,-1,-1,175,2,0
20140806141229,1,1,29.1,3,1,1,0,10,0,0,-1,2,1,1,3,1,2,1,1,1.68e+07,2,4,2,70,5,-1,-1,-1,2,-1,-1,-1,-1,203,2,0
20140806141241,1,2,40.299999,3,3,-1,60,480,0,0,-1,2,1,1,5,2,-1,-1,1,2299152,2,2,1,64,5,1,1,2,1,-1,2,2,2,235,2,0
20140806141267,1,1,23.1,3,1,-1,25,0,0,0,2,1,2,1,3,1,2,2,1,7783028,2,1,2,73,5,-1,-1,-1,2,1,-1,-1,-1,175,-1,0
20140806141275,1,2,-1,3,5,-1,95,10,0,-1,-1,2,1,2,-1,2,-1,-1,1,3936392,1,1,1,59,5,2,1,2,1,-1,3,1,2,-5,2,0
20140806141286,1,1,30.1,2,1,5,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,3.43e+07,1,3,1,63,5,-2,2,2,1,-1,1,1,-1,170,1,72
20140806141294,1,1,29.700001,3,1,5,10,0,0,0,-1,2,2,1,1,1,2,1,1,1.01e+07,2,2,2,73,5,-1,-1,-1,2,-1,-1,-1,-1,225,-1,0
20140806141320,1,2,-1,3,5,-1,45,0,0,-1,-1,1,2,2,-1,1,1,1,1,3750704,1,4,1,69,5,2,1,2,1,2,1,2,2,-3,2,0
20140806141343,1,1,21.5,3,1,-1,30,10,0,0,-1,1,1,2,-1,2,-1,-1,1,1.78e+07,2,2,1,70,5,-1,1,2,1,2,1,2,2,150,-1,0
20140806141357,1,1,30.9,3,1,5,30,0,0,0,-1,2,2,1,2,2,-1,-1,1,3.66e+07,2,3,1,64,5,-1,2,2,1,-1,2,2,-1,180,2,0
20140806141371,1,1,28.1,3,1,5,135,0,0,0,-1,2,2,1,7,1,2,2,1,7266213,2,2,2,69,5,-1,1,2,3,-1,-1,-1,2,190,2,0
20140806141396,1,2,34.299999,3,5,5,50,75,0,0,-1,2,1,2,-1,2,-1,-1,1,9222338,1,4,3,64,5,2,1,2,3,-1,1,1,1,200,2,0
20140806141415,1,1,23.700001,2,1,-1,60,0,0,0,-1,2,2,1,7,1,4,1,1,4127748,2,1,1,70,5,-1,1,2,1,-1,1,2,2,165,-1,0
20140806141437,1,1,23,3,1,3,55,10,0,0,-1,1,1,1,6,1,3,2,1,5534813,2,1,1,62,5,-1,1,2,1,2,1,3,2,126,2,0
20140806141454,1,1,25.5,3,1,-1,50,5,0,0,1,1,1,2,-1,1,-2,1,1,1503613,2,2,1,65,5,-1,1,2,1,1,1,5,2,153,-1,0
20140806141462,1,1,21.9,3,1,-1,60,0,0,0,-1,2,2,2,-1,2,-1,-1,1,7144550,2,3,1,60,5,-1,1,2,1,-1,1,2,2,112,-1,0
20140806141479,1,1,23.6,3,1,-1,105,0,0,0,-1,2,2,1,3,2,-1,-1,1,3703650,2,2,1,68,5,-1,1,2,1,-1,1,5,2,155,2,0
20140806141493,1,1,23,3,1,5,40,20,0,0,-1,2,1,1,4,1,1,2,1,2738370,2,2,1,70,5,-1,-1,-1,2,-1,2,4,-1,160,2,0
20140806141525,1,1,33.400002,3,1,-1,120,0,0,0,-1,1,2,1,4,1,2,2,1,4211689,2,3,1,68,5,-1,1,2,1,2,2,1,1,220,2,0
20140806141531,1,2,32.799999,3,3,-1,30,0,0,0,-1,1,2,2,-1,1,1,2,1,1150171,2,3,1,60,5,1,1,2,1,2,1,1,2,168,-1,0
20140806141537,1,2,29,3,3,-1,40,120,0,0,1,1,1,1,5,1,3,2,1,1949880,2,2,1,73,5,1,1,2,1,1,1,1,2,220,-1,0
20140806141574,1,1,21.6,3,1,5,60,30,0,0,1,1,1,2,-1,1,1,2,1,6871516,2,1,1,67,5,-1,1,2,1,1,1,2,2,138,-1,0
20140806141620,1,2,25.1,3,5,5,46,0,0,0,-1,2,2,1,5,2,-1,-1,2,1.05e+07,1,2,1,62,5,2,1,2,1,-1,1,2,2,137,1,0
20140806141640,1,1,27.5,3,1,2,70,15,0,0,-1,2,1,2,-1,1,1,2,1,2.15e+07,2,2,2,64,5,-1,-1,-1,2,-1,-1,-1,-1,160,2,0
20140806141654,1,1,26.200001,1,1,-1,90,20,0,0,-1,2,1,1,7,2,-1,-1,1,6.98e+07,2,2,2,76,5,-1,-1,-1,2,-1,-1,-1,-1,215,-1,0
20140806141670,1,1,39.900002,3,1,5,75,4,0,0,2,1,1,1,5,1,2,2,1,5028013,2,3,1,65,5,-1,1,2,1,1,1,3,2,240,2,0
20140806141708,1,1,21.9,1,1,-1,210,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.03e+07,2,3,2,76,5,-1,-1,-1,2,-1,-1,-1,-1,180,-1,0
20140806141721,1,3,24.799999,3,2,5,0,185,0,0,-1,2,1,1,6,2,-1,-1,2,3274413,1,4,2,71,5,-1,1,2,3,-1,-1,-1,2,178,2,0
20140806141746,1,1,25,3,1,-1,110,0,0,0,-1,2,2,1,5,1,1,2,1,2.22e+07,2,2,2,65,5,-2,-1,-1,2,-1,-1,-1,-1,150,2,75
20140806141756,1,1,24,3,1,-1,150,105,0,0,-1,1,1,1,3,1,4,2,1,8824554,2,1,1,68,5,-3,2,2,1,2,1,2,-1,158,-1,81
20140806141759,1,2,-1,3,5,5,140,0,-1,0,-1,1,2,2,-1,1,1,2,1,1.01e+07,1,4,1,-2,5,2,-1,-1,2,2,2,2,-1,180,1,0
20140806141777,1,2,33.900002,3,5,-1,35,15,0,0,2,1,1,1,2,1,1,2,3,1797627,1,4,1,66,5,2,1,2,1,1,1,1,2,210,2,0
20140806141811,1,1,21.9,3,1,5,90,0,0,0,-1,1,2,2,-1,2,-1,-1,1,4508808,2,2,3,67,5,-1,1,2,3,2,1,1,2,140,2,0
20140806141815,1,2,28.200001,3,5,5,90,20,0,0,-1,1,1,1,12,2,-1,-1,1,3209646,2,2,1,67,5,2,1,2,1,2,1,3,2,180,2,0
20140806141840,1,2,26.6,3,5,4,75,0,0,0,-1,2,2,1,7,1,1,2,1,1.51e+07,1,2,1,69,5,2,1,2,1,-1,2,1,2,180,1,0
20140806141876,1,2,-1,3,2,-1,165,0,-1,0,-1,1,2,1,7,2,-1,-1,1,4463358,2,-2,3,-2,5,-2,2,2,3,2,2,1,-1,127,1,0
20140806141906,1,2,28.299999,3,3,-1,60,0,0,0,-1,1,2,1,7,2,-1,-1,1,3936975,2,1,1,65,5,1,2,2,1,2,1,2,-1,170,-1,0
20140806141915,1,1,33.599998,1,1,-1,30,0,0,0,-1,2,2,1,2,1,3,1,1,7816556,2,4,3,65,5,-1,-1,-1,2,-1,3,1,-1,202,2,0
20140806141938,1,2,23.1,1,5,-1,60,0,0,0,-1,1,2,2,-1,1,1,2,1,2341896,2,4,1,72,5,2,1,2,1,2,1,3,1,170,2,0
20140806141966,1,1,-1,3,1,5,70,0,0,-1,-1,1,2,1,3,2,-1,-1,1,7056978,2,1,1,60,5,-1,-1,-1,2,2,1,2,-1,-3,-1,0
20140806141975,1,1,24.1,3,1,5,130,64,0,0,-1,1,1,1,4,1,1,2,1,2368969,2,2,1,72,5,-1,1,2,3,2,1,3,2,178,2,0
20140806142005,1,1,34.700001,2,1,5,20,10,0,0,-1,2,1,1,5,1,3,1,1,1.10e+07,2,3,3,74,5,-1,2,2,3,-1,3,1,-1,270,-1,0
20140806142042,1,1,29,3,1,5,45,0,0,0,-1,1,2,1,7,1,2,2,1,1.25e+07,2,1,3,66,5,-1,-1,-1,2,2,1,2,-1,180,-1,0
20140806142044,1,2,29.9,3,5,5,24,0,0,0,2,1,2,1,2,1,2,2,1,1.08e+07,2,3,1,66,5,3,1,2,1,1,1,2,2,185,-1,0
20140806142057,1,2,21.700001,3,5,-1,75,0,0,0,-1,1,2,1,1,2,-1,-1,1,5219528,2,2,2,72,5,2,1,2,3,2,-1,-1,2,160,2,0
20140806142128,1,1,25.799999,3,1,-1,20,40,0,0,1,1,1,1,6,2,-1,-1,1,2.12e+07,2,3,2,66,5,-2,-1,-1,2,1,-1,-1,-1,160,2,73
20140806142157,1,2,19.4,3,5,-1,80,0,0,0,-1,2,2,1,2,2,-1,-1,1,2533602,2,3,1,66,5,2,1,2,1,-1,1,1,2,120,-1,0
20140806142165,1,1,20.299999,3,1,5,45,0,0,0,-1,1,2,1,1,1,4,2,1,2.01e+07,2,1,2,62,5,-1,-1,-1,2,2,-1,-1,-1,111,2,0
20140806142171,1,1,25.6,3,1,4,50,0,0,0,-1,1,2,1,5,1,1,2,1,2.02e+07,2,1,3,73,5,-1,-1,-1,2,2,1,2,-1,194,2,0
20140806142268,1,1,31.299999,3,1,-1,70,0,0,0,-1,1,2,1,3,1,1,2,1,4.60e+07,2,1,2,67,5,-2,-1,-1,2,2,-1,-1,-1,200,2,73
20140806142273,1,1,27.4,3,1,-1,45,35,0,0,1,1,1,1,7,2,-1,-1,1,1.15e+07,2,4,1,68,5,-3,1,2,1,1,1,3,2,180,-1,81
20140806142323,1,1,28,3,1,5,175,0,0,0,-3,1,2,2,-1,2,-1,-1,1,1.56e+07,2,2,2,70,5,-1,-1,-1,2,1,-1,-1,-1,195,1,0
20140806142341,1,-2,24.299999,3,-1,-1,50,5,0,0,3,1,1,1,2,2,-1,-1,1,2.44e+07,2,2,2,63,5,-2,-1,-1,2,1,-1,-1,-1,137,-1,2
20140806142363,1,2,-1,3,3,5,60,0,0,-1,-1,2,2,1,4,2,-1,-1,1,6741132,2,2,1,63,5,1,1,2,1,-1,1,5,2,-3,2,0
20140806142369,1,1,28.299999,3,1,5,175,0,0,0,1,1,2,1,4,1,1,1,1,3424646,2,1,1,63,5,-1,-1,-1,2,1,1,1,-1,160,2,0
20140806142373,1,1,28.200001,3,1,-1,105,0,0,0,-1,2,2,1,7,1,4,2,1,4758588,2,2,1,67,5,-1,1,2,1,-1,1,2,2,180,-1,0
20140806142435,1,2,24.4,3,5,-1,50,0,0,0,-1,1,2,2,-1,1,2,2,1,4690838,2,4,1,70,5,2,1,2,1,2,1,2,2,170,-1,0
20140806142438,1,1,29,3,1,5,75,25,0,0,-1,1,1,1,3,1,3,1,1,7655517,2,2,1,67,5,-1,1,2,1,2,2,1,2,185,2,0
20140806142440,1,1,26.200001,3,1,-1,60,0,0,0,2,1,2,1,14,2,-1,-1,1,8912146,2,5,1,71,5,-1,2,2,1,1,1,1,-1,188,-1,0
20140806142459,1,1,27.4,3,1,5,60,0,0,0,2,1,2,1,7,2,-1,-1,1,3064870,2,2,2,68,5,-1,2,2,1,1,-1,-1,-1,180,2,0
20140806142464,1,1,23.9,3,1,5,60,50,0,0,1,1,1,1,3,2,-1,-1,1,1.06e+07,2,2,1,63,5,-1,1,2,1,1,1,3,2,135,-1,0
20140806142465,1,1,39,3,1,5,70,5,0,0,-1,2,1,1,2,1,1,2,1,1.27e+07,2,3,1,71,5,-1,-1,-1,2,-1,1,2,-1,280,2,0
20140806142472,1,1,-1,3,1,5,55,0,0,-1,3,1,2,1,4,2,-1,-1,1,8468778,2,2,1,65,5,-1,-1,-1,2,1,3,4,-1,-5,2,0
20140806142536,1,1,26.9,3,1,-1,35,0,0,0,1,1,2,1,4,1,4,2,1,995129.5,2,3,1,64,5,-1,1,2,1,1,1,1,2,157,-1,0
20140806142538,1,1,18.9,2,1,-1,21,0,0,0,2,1,2,1,7,2,-1,-1,1,1.13e+07,1,1,2,64,5,-2,-1,-1,2,1,-1,-1,-1,110,2,73
20140807140001,1,2,22.9,3,5,-1,85,10,0,0,-1,2,1,1,4,2,-1,-1,1,2240512,2,3,2,62,5,2,1,2,1,-1,-1,-1,2,125,-1,0
20140807140003,1,3,30.6,3,2,-1,15,30,0,0,2,1,1,1,3,2,-1,-1,1,9203152,2,2,1,64,5,-1,1,2,1,1,1,2,2,178,1,0
20140807140006,1,2,22.700001,3,5,-1,30,0,0,0,-1,2,2,1,2,2,-1,-1,1,2620649,1,4,1,67,5,2,1,2,1,-1,1,1,2,145,-1,0
20140807140009,1,2,21.299999,3,5,-1,30,15,0,0,2,1,1,1,4,1,1,1,3,9637884,1,1,2,63,5,2,-1,-1,2,1,-1,-1,-1,120,1,0
20140807140015,1,1,20.799999,3,1,-1,120,0,0,0,-1,2,2,1,2,2,-1,-1,1,4577761,2,1,1,65,5,-1,2,2,1,-1,1,2,-1,125,2,0
20140807140017,1,2,30.200001,3,5,-1,10,10,0,0,2,1,1,2,-1,1,3,1,1,5594187,1,2,1,62,5,2,1,2,1,1,3,6,2,165,1,0
20140807140019,1,2,33.299999,3,3,-1,20,0,0,0,-1,2,2,1,5,1,1,2,1,4743948,1,1,1,65,5,1,1,1,1,-1,1,1,2,200,-1,0
20140807140020,1,1,23,3,1,-1,37,0,0,0,-1,2,2,1,3,1,1,2,1,1.56e+07,2,1,1,77,5,-1,1,2,1,-1,1,3,2,194,-1,0
20140807140021,1,2,25.5,3,3,-1,80,15,0,0,-1,1,1,2,-1,2,-1,-1,1,7137089,1,5,1,61,5,1,1,2,1,2,3,1,2,135,2,0
20140807140025,1,2,25.799999,3,5,-1,90,0,0,0,-1,2,2,1,7,2,-1,-1,1,3546054,1,3,1,72,5,2,2,2,1,-1,1,1,-1,190,-1,0
20140807140026,1,2,53.200001,3,5,5,140,0,0,1,-1,2,2,2,-1,2,-1,-1,2,1.27e+07,2,3,1,67,5,2,2,2,3,-1,2,1,-1,340,2,0
20140807140027,1,3,25.799999,3,2,5,120,0,0,0,-1,2,2,2,-1,2,-1,-1,1,1.86e+07,2,2,3,71,5,-1,-1,-1,2,-1,1,1,-1,185,-1,0
20140807140030,1,2,27.4,3,3,-1,30,15,0,0,2,1,1,1,7,2,-1,-1,2,1461522,2,3,1,68,5,1,1,2,1,1,1,1,2,180,-1,0
20140807140034,1,2,23.799999,1,5,5,75,0,0,0,-1,2,2,1,7,1,2,2,1,1.07e+07,1,2,3,62,5,2,1,2,3,-1,1,2,2,130,-1,0
20140807140036,1,2,38.700001,3,5,5,45,0,0,0,-1,1,2,1,4,2,-1,-1,2,7284253,2,3,1,61,5,2,1,2,1,2,1,1,2,205,2,0
20140807140040,1,1,22.700001,3,1,5,15,20,0,0,2,1,1,1,5,1,2,1,1,8314401,2,3,1,67,5,-1,1,2,1,1,1,2,2,145,-1,0
20140807140042,1,3,26.5,2,2,-1,30,0,0,0,-1,2,2,1,7,2,-1,-1,1,4210667,2,4,1,70,5,-1,1,2,1,-1,2,2,2,185,-1,0
20140807140044,1,1,22.700001,3,1,-1,0,0,0,0,-1,2,2,1,2,2,-1,-1,1,1.32e+07,2,1,2,67,5,-3,-1,-1,2,-1,-1,-1,-1,145,2,81
20140807140061,1,1,28.6,3,1,5,85,0,0,0,-1,1,2,1,2,1,1,2,1,5608224,2,3,3,68,5,-1,1,2,3,2,1,2,2,188,-1,0
20140807140065,1,2,19.200001,3,5,5,0,135,0,0,-1,1,1,2,-1,1,2,2,1,8777153,2,3,3,62,5,3,1,2,3,2,1,1,2,105,1,0
20140807140066,1,2,22.9,1,5,-1,90,30,0,0,2,1,1,1,2,1,1,2,1,3.16e+07,2,1,2,62,5,2,-1,-1,2,1,-1,-1,-1,125,2,0
20140807140067,1,2,16.9,3,5,-1,90,15,0,0,-1,1,1,1,5,2,-1,-1,2,1.05e+07,1,5,1,71,5,2,-1,-1,2,2,1,1,-1,121,-1,0
20140807140071,1,2,16.799999,3,5,-1,60,0,0,2,2,1,2,2,-1,2,-1,-1,3,2641298,1,3,1,64,5,2,1,2,1,1,1,1,2,98,-1,0
20140807140080,1,2,31.9,3,5,-1,90,0,0,0,-1,2,2,1,5,2,-1,-1,1,5591823,1,3,1,63,5,2,1,2,1,-1,1,2,2,180,2,0
20140807140081,1,3,22.5,3,2,-1,30,5,0,0,-1,1,1,1,7,1,2,1,1,5112085,2,2,1,63,5,-1,1,2,1,2,2,6,2,127,2,0
20140807140083,1,2,21.700001,3,5,-1,30,0,0,0,-1,1,2,1,-2,2,-1,-1,1,5264448,1,3,1,69,5,2,1,2,1,2,1,4,2,147,-1,0
20140807140084,1,1,21,3,1,5,35,15,0,0,-1,2,1,1,6,1,2,2,1,2329603,2,1,1,66,5,-1,1,2,1,-1,5,1,2,130,2,0
20140807140087,1,1,29.799999,1,1,-1,105,0,0,0,-1,1,2,1,5,1,3,2,1,8489887,2,2,2,72,5,-1,-1,-1,2,2,-1,-1,-1,220,2,0
20140807140088,1,1,38.400002,1,1,5,20,8,0,0,2,1,1,1,4,1,4,2,1,3485161,1,3,1,67,5,-1,-1,-1,2,1,2,4,-1,245,2,0
20140807140093,1,1,30.1,3,1,-1,20,10,0,0,-1,2,1,1,3,2,-1,-1,1,6269938,2,1,1,70,5,-1,1,2,1,-1,1,2,2,210,-1,0
20140807140099,1,2,29.200001,3,5,-1,25,0,0,0,2,1,2,1,8,1,8,1,1,3.65e+07,2,3,3,64,5,2,2,2,3,1,1,2,-1,170,2,0
20140807140101,1,1,21.9,3,1,-1,45,10,0,0,2,1,1,1,7,1,5,1,1,2125904,2,3,1,67,5,-1,1,2,1,1,2,1,2,140,2,0
20140807140104,1,2,34.700001,3,5,5,120,20,0,0,-1,2,1,1,3,1,1,1,1,6241811,1,3,1,66,5,2,1,2,1,-1,1,2,1,215,2,0
20140807140109,1,2,30.1,3,5,-1,40,0,0,0,-1,2,2,2,-1,2,-1,-1,2,5549403,1,4,1,70,5,2,1,2,1,-1,5,1,2,210,-1,0
20140807140115,1,2,19.799999,3,5,5,30,0,0,0,-1,2,2,1,3,2,-1,-1,1,1.23e+07,2,1,1,68,5,2,2,2,1,-1,2,2,-1,130,-1,0
20140807140116,1,1,29.799999,3,1,5,80,0,0,0,-1,2,2,2,-1,1,1,2,1,1.02e+07,2,3,3,71,5,-1,-1,-1,2,-1,2,1,-1,214,-1,0
20140807140119,1,1,32.400002,3,1,-1,45,455,0,0,-1,2,1,2,-1,1,2,2,1,4703074,2,2,1,65,5,-1,2,2,1,-1,1,1,-1,195,2,0
20140807140124,1,1,35.5,2,1,-1,30,0,0,0,-1,2,2,2,-1,2,-1,-1,1,8639140,2,4,1,59,5,1,1,2,1,-1,1,2,2,176,-1,75
20140807140126,1,2,33,3,5,-1,40,0,0,0,1,1,2,2,-1,2,-1,-1,1,6797930,1,3,1,73,5,2,1,2,1,1,1,1,2,250,-1,0
20140807140131,1,2,21,3,5,-1,15,0,0,0,-1,2,2,2,-1,2,-1,-1,1,2428014,1,4,1,68,5,2,1,2,1,-1,5,2,2,138,-1,0
20140807140501,1,1,25.799999,3,1,5,95,20,0,0,-1,1,1,1,3,1,1,2,1,1.77e+07,2,1,3,65,5,-1,1,2,3,2,1,4,2,155,-1,0
20140807140503,1,1,22.5,3,1,5,90,15,0,0,-1,1,1,1,1,1,2,2,1,5461053,2,1,1,60,5,-1,1,2,1,2,2,2,2,115,2,0
20140807140505,1,1,31,3,1,5,50,0,0,0,1,1,2,2,-1,1,12,1,1,8587798,2,2,3,73,5,-1,-1,-1,2,1,2,1,-1,235,2,0
20140807140506,1,1,44.900002,3,1,5,5,0,0,0,2,1,2,2,-1,1,1,2,1,1.76e+07,2,4,2,73,5,-1,-1,-1,2,1,-1,-1,-1,340,2,0
20140807140507,1,1,30.200001,3,1,3,60,30,0,0,-1,2,1,2,-1,1,1,2,1,3442601,2,3,3,62,5,-1,1,1,1,-1,3,1,2,165,2,0
20140807140512,1,1,26.6,3,1,5,45,5,0,0,-1,1,1,1,7,1,2,2,1,1.02e+07,2,2,1,65,5,-1,1,2,1,2,1,2,2,160,-1,0
20140807140525,1,2,25.799999,3,5,5,90,0,0,0,-1,1,2,1,3,2,-1,-1,1,7957166,1,2,1,66,5,2,1,2,1,2,2,1,2,160,1,0
20140807140530,1,2,32.099998,3,3,5,20,5,0,0,-1,2,1,1,4,1,2,2,1,2339918,2,4,2,71,5,1,-1,-1,2,-1,-1,-1,-1,230,2,0
