@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.10166,0.82307,-0.011241,0.98634,-24.531,0,0.10166,0.21496,3.7517,0.17693,0.20577,0.12352,0.034523,0.10166,2319.5,0.15736,1.215,0.10166,0.027097,22.159,?,0.20577,0.027097,0.10166,0.10166,0.15736,1.9765,-0.05974,3.3109,0.20232,0.030875,84.292,4.3302,4.3302,0.18768,3.7517,?,0.17693,0.050026,0.080166,0.11743,0.054846,72.563,50.404,0.44635,0.70962,23.326,0.17791,0.047421,0.98634,0.82307,0.23094,0.94026,0.94026,-23,0.050026,0.57459,0.97303,0,16.472,7.2415,80.076,4.5582,19.938,0
0.17047,0.39939,-0.1167,0.63875,-44.285,0,0.21741,1.5038,1.9454,0.60061,0.24376,0.67301,0.1389,0.21741,539.49,0.67657,2.5038,0.21741,0.11176,14.15,?,0.24355,0.087629,0.21741,0.48435,0.55904,9.2448,?,3.4531,0.19845,0.12092,68.558,5.324,4.3063,0.22549,1.9454,1.715,0.67695,0.11591,0.081401,0.044923,0.12519,33.782,19.632,2.2604,0.4053,16.005,0.19074,0.09805,0.51665,0.32305,0.18783,?,?,-331.25,0.11591,0.28383,0.8893,0.12711,25.795,18.592,60.611,6.022,?,0
0.092379,0.64326,0.12866,1.2618,22.096,0,0.1105,0.55457,2.2507,0.35674,0.13264,0.22488,0.096389,0.1105,1082.3,0.33725,1.5546,0.1105,0.049098,0,1.251,0.10575,0.041045,0.18419,0.35031,0.30907,4.7767,0.3386,3.8911,0.22586,0.054333,82.774,4.4096,3.3684,0.083908,2.2507,7.862,0.4356,0.037282,0.27906,0.10105,0.046987,78.316,78.316,?,1.2618,0,-0.000685,-0.000304,0.96388,0.49137,0.22678,0.93886,1.1464,1001.2,0.037282,0.25895,0.95226,0.22107,?,4.6606,79.689,4.5803,5.9233,0
0.33345,0.63574,0.064768,1.1336,-31.385,0,0.33345,0.57297,2.5833,0.36426,0.34793,0.68805,0.14132,0.33345,635.62,0.57424,1.573,0.33345,0.12908,36.099,1.988,0.3651,0.12908,0.50707,0.33345,0.57424,25.218,0.14374,3.8566,0.20671,0.13457,79.179,4.6098,3.5142,0.34922,2.5833,2.5502,0.47951,0.13518,0.21261,0.053417,0.14133,63.068,26.969,1.3051,0.60647,41.741,0.33348,0.12909,0.8642,0.48464,0.21693,0.8084,1.0642,465.51,0.13518,0.91542,0.86522,0.31639,10.111,13.534,68.475,5.3304,5.7331,0
0.11035,0.54856,0.23097,1.6881,0.6915,0,0.14,0.82295,3.5128,0.45144,0.1835,0.41709,0.05324,0.14,1070.6,0.34092,1.8229,0.14,0.039854,23.337,1.2028,0.1835,0.031415,0.19388,0.35747,0.28688,4.2185,0.53295,3.2031,0.15344,0.052237,36.427,10.02,6.1311,0.1495,3.5128,1.6065,0.66434,0.042559,0.028545,0.079324,0.052237,57.881,34.543,0.49134,1.019,24.375,0.13648,0.038852,1.0329,0.33566,0.099801,1.0417,1.533,368.68,0.042559,0.24445,0.96055,0.47162,15.64,10.566,34.877,10.465,8.1056,0
0.006398,0.62412,0.044626,1.0935,-23.871,0,0.011516,0.60226,1.4712,0.37588,0.037588,0.024129,0.044357,0.011516,3490.8,0.10456,1.6023,0.011516,0.007828,33.571,1.0038,0.03247,0.004349,0.036543,0.29591,0.096361,1.2454,0.093342,3.796,0.39313,0.020439,122.35,2.9832,2.2814,0.047345,1.4712,2.6329,0.52271,0.032181,0.09618,0.24131,0.02207,118.1,84.524,0.047281,0.80999,34.688,-0.021273,-0.01446,0.83624,0.47729,0.33521,0.78622,1.0933,279,0.032181,0.017021,0.99221,0.39064,10.872,4.3183,118.41,3.0824,3.0773,0
0.054355,0.3656,0.38035,2.4314,35.717,0.015594,0.065257,1.7352,1.2653,0.6344,0.074415,0.24559,0.094944,0.065257,1110.8,0.32859,2.7352,0.065257,0.051574,75.805,1.0489,0.071758,0.042958,0.14756,0.48389,0.29877,7.8357,1.0746,4.0777,0.16183,0.054606,80.743,4.5205,3.2854,0.064145,1.2653,21.673,0.65208,0.050696,0.61976,0.096237,0.056712,138.86,63.06,0.20684,1.4425,79.853,0.016882,0.013342,1.7671,0.26571,0.22121,1.7924,1.8424,4548.8,0.050696,0.08568,0.94923,0.027877,4.815,5.7882,76.65,4.7619,3.5749,0
0.48191,0.32416,0.39505,2.297,12.246,0,0.48191,2.0849,3.6826,0.67584,0.48917,1.5821,0.13853,0.48191,231.92,1.5738,3.0849,0.48191,0.13086,27.876,1.1551,0.48908,0.13086,0.79709,0.40395,1.5738,67.29,1.3153,3.388,0.073978,0.13227,34.749,10.504,9.8699,0.48317,3.6826,21.386,0.6954,0.1312,0.18928,0.020886,0.13281,63.631,35.755,1.7135,1.3736,32.085,0.46083,0.12514,2.1583,0.3046,0.095203,2.2502,2.3153,965.36,0.1312,0.71305,0.86927,0.028948,13.094,10.208,30.19,12.09,12.261,0
0.10829,0.2552,0.21957,2.5131,38.311,0,0.10829,2.9185,1.0936,0.7448,0.11922,0.74622,0.15016,0.10829,567.24,0.64346,3.9185,0.10829,0.099021,43.772,?,0,0.099021,0.10829,0.1264,0.64346,0,0.34561,4.2398,0.16015,0.22702,72.917,5.0057,2.8465,0.004378,1.0936,2.1215,0.85488,0.004004,0.66933,0.15212,0,89.301,45.529,0.82571,1.6093,65.897,-0.055921,-0.051136,1.429,0.14512,0.19977,1.1723,1.3456,3813.9,0.33576,0.14539,0.67425,0.1478,8.3387,8.0169,48.435,7.5359,1.7213,0
0.10349,0.39589,0.23888,1.8122,6.8054,0,0.12835,1.526,2.291,0.60411,0.13008,0.4364,0.070456,0.12835,895.21,0.40773,2.526,0.12835,0.056023,30.456,1.43,0.12836,0.045171,0.16444,0.58085,0.34493,74.173,0.51152,3.7638,0.16361,0.056023,49.408,7.3875,5.4882,0.11828,2.291,?,0.60411,0.051628,0.096316,0.08175,0.056026,80.402,49.947,0.54136,1.1623,32.114,0.09529,0.041593,1.3463,0.29411,0.13536,1.2936,1.2936,1386.6,0.051628,0.17131,0.94427,0,11.985,7.3078,46.857,7.7897,4.9057,0
-0.33041,0.78396,-0.18392,0.76284,-302.56,-0.38795,-0.33046,0.053864,0.88896,0.042227,-0.33046,-0.42611,-0.50766,-0.33046,-969.59,-0.37645,1.2756,-0.33046,-0.56844,211.34,0.77982,-0.29491,-0.56837,-0.38784,0.042227,-0.37639,-4.5097,-0.45033,5.2978,1.0717,-0.56844,432.85,0.84325,-0.37618,-0.29491,0.59457,30.177,0.050676,-0.5073,0.20674,-0.099294,-0.5073,270.78,59.432,-0.9816,0.32879,187.88,-0.33025,-0.56808,0.75462,0.77551,1.1859,0.10339,0.12408,-36511,-0.12491,-7.8247,1.1249,0.2001,1.727,6.1415,486.92,0.74962,1.4234,0
0.081666,0.56409,0.22049,1.4204,-9.8319,0,0.10539,0.77276,4.4841,0.43591,0.15527,0.20095,0.064332,0.10539,713.75,0.51139,1.7728,0.10539,0.023504,26.579,1.1707,0.15379,0.018212,0.31161,0.22548,0.46932,3.0835,0.8646,3.0193,0.093436,0.023504,44.039,8.2881,7.7061,0.13714,4.4841,10.564,0.47552,0.030584,0.29135,0.055818,0.034296,48.202,21.623,0.25011,0.79784,27.417,-0.029288,-0.006532,1.3207,0.52448,0.12066,1.7093,1.8646,230.53,0.030584,0.18735,0.97662,0.090871,13.733,16.88,42.692,8.5495,17.583,0
0.043497,0.75876,0.036073,1.0544,-73.462,0.14281,0.05475,0.22254,1.0375,0.16885,0.05475,0.08263,0.05346,0.05475,2763.8,0.13206,1.3179,0.05475,0.029209,77.005,1.1049,0.079094,0.023206,0.18652,0.16885,0.11723,0.43781,0.11971,4.498,0.39367,0.029209,133.87,2.7265,0.10424,0.079094,1.8894,3.1531,0.26502,0.042197,0.031489,0.20029,0.042197,131.99,54.983,0.10999,0.45763,79.897,0.033639,0.017946,0.9208,0.66259,0.36677,0.56036,0.87949,1135.5,0.036189,0.2576,0.96381,0.56952,4.7399,6.6384,129.03,2.8289,6.2203,0
0.12817,0.90807,0.03531,1.0398,-44.375,-0.13151,0.13264,0.10124,2.2401,0.091929,0.14783,0.14953,0.064727,0.13264,2285.9,0.15968,1.1012,0.13264,0.059213,48.652,?,0.094348,0.057214,0.13264,0.089356,0.15474,6.2136,0.45491,4.2884,0.4016,0.065991,150.72,2.4217,2.3657,0.091878,2.2401,?,0.091929,0.041015,0.009516,0.28368,0.042118,148.92,100.26,0.42924,0.7032,50.732,0.081995,0.036603,1.0158,0.88707,0.41293,1.1844,1.1844,686,0.041015,1.3942,0.94223,0,7.5023,3.6404,144.54,2.5253,28.86,0
0.32274,0.54224,0.16294,1.3566,5.2123,0,0.32274,0.84419,2.2336,0.45776,0.33098,0.70635,0.15305,0.32274,578.96,0.63044,1.8442,0.32274,0.14449,15.775,0.9829,0.32147,0.14449,0.72826,0.45712,0.63044,39.003,0.42864,4.4933,0.24225,0.14651,84.324,4.3286,3.6474,0.25581,2.2336,6.9949,0.53257,0.11453,0.085809,0.05307,0.14393,94.887,79.112,3.3434,1.1454,17.815,0.30235,0.13537,1.1431,0.45691,0.23102,1.2042,1.401,5074.2,0.11453,0.70504,0.86048,0.16344,23.139,4.6137,74.666,4.8884,5.8756,0
0.021748,0.092364,0.35156,4.8062,94.634,0.021748,0.03172,9.8267,1.0474,0.90764,0.03172,0.34342,0.072623,0.03172,472.43,0.7726,10.827,0.03172,0.032281,42.366,?,0.05148,0.022133,0.03172,0.90764,0.66464,0.54873,0.6322,3.8737,0.083582,0.032281,35.935,10.157,0.55735,0.05148,1.0269,?,0.90764,0.05239,0.12493,0.033325,0.05239,160.61,118.24,0.19068,3.5713,44.374,0.011838,0.012048,4.8062,0.092364,0.098452,1.6322,1.6322,2628.7,0.045243,0.023962,0.95476,0,8.6153,3.0868,34.309,10.639,1.767,0
0.19238,0.77594,0.085251,1.1143,-24.64,0.000706,0.24554,0.28876,3.3992,0.22406,0.2478,0.32917,0.086982,0.24554,957.89,0.38104,1.2888,0.24554,0.072236,30.547,1.1906,0.20126,0.056596,0.36528,0.21392,0.31253,89.087,0.50507,4.1314,0.21131,0.07225,85.518,4.2681,4.1032,0.21538,3.3992,24.643,0.24624,0.063362,0.097741,0.10289,0.059207,81.425,50.878,0.67626,0.73292,32.613,0.15113,0.044461,1.0712,0.74596,0.2343,1.3274,1.4589,1153.8,0.063362,0.85862,0.92892,0.099017,11.949,7.1741,80.1,4.5568,20.138,0
0.010266,0.1273,0.51265,5.0269,166.95,-0.042419,0.008387,3.179,1.0042,0.4047,0.008387,0.065878,0.029405,0.008387,1579.3,0.23112,7.8552,0.008387,0.008381,21.29,1.5296,0.000224,0.01026,-0.049521,0.4047,0.24589,0.002243,1.4238,5.332,0.00276,0.008381,46.631,7.8274,0.001756,0.000224,1.0154,?,0.4047,0.000223,0.99353,0.19687,0.000223,187.3,166.01,0.17589,4.5685,21.379,-0.020813,-0.0208,5.0269,0.1273,0.12776,1.124,1.124,110100,0.00416,0.025367,0.99584,0,17.144,2.1987,46.437,7.8601,2.7791,0
0.064008,0.68101,0.051417,1.0755,-12.385,0,0.079748,0.46841,8.1459,0.31899,0.16894,0.1171,0.01301,0.079748,2345.4,0.15562,1.4684,0.079748,0.00979,14.058,1.0449,0.070304,0.007858,0.17304,0.10493,0.13251,0.78824,0.19216,2.9791,0.078836,0.00979,30.768,11.863,11.863,0.067156,8.1459,?,0.31899,0.008244,0.078582,0.23514,0.008631,30.421,16.362,0.20401,0.61479,14.175,0.044071,0.00541,1.0755,0.68101,0.084297,1.1922,1.1922,49,0.008244,0.20066,0.99034,0,25.963,22.307,30.515,11.961,30.443,0
0.067701,0.71746,-0.14942,0.7303,-70.203,0.13046,0.084796,0.37744,1.0611,0.27079,0.084796,0.15305,0.12916,0.084796,1375.4,0.26537,1.3938,0.084796,0.057524,22.894,1.5662,0.085354,0.045927,0.16322,0.27079,0.24154,0.61441,-0.25097,5.0793,0.47349,0.057524,145.57,2.5074,0.11897,0.085354,1.5045,1.9102,0.43421,0.057902,0.050371,0.12353,0.057902,93.276,70.382,0.73221,0.56342,24.293,-0.020242,-0.013732,0.56396,0.55404,0.39882,0.45483,0.7293,-17935,0.057594,0.25001,0.94241,0.60347,15.943,5.186,137.18,2.6606,2.4759,0
-0.018849,0.33189,0.25373,1.7645,27.46,0.090461,-0.01483,1.8029,1.0121,0.59837,-0.01483,-0.044683,0.022796,-0.01483,2452.6,0.14882,3.0131,-0.01483,-0.006844,14.824,1.2408,-0.019421,-0.008699,0.10398,0.59837,0.13671,-0.090719,0.61229,5.5821,0.11812,-0.006844,56.586,6.4503,-0.058517,-0.019421,2.1867,?,0.59837,-0.008963,0.25094,0.24355,-0.008963,84.622,69.798,-0.21419,1.4993,15.004,-0.083642,-0.038604,1.7645,0.33189,0.15503,1.444,1.444,96929,0.011959,-0.0315,0.98804,0,24.622,5.2294,55.909,6.5284,5.2286,0
-0.082995,0.36312,0.46248,2.2737,-41.371,-0.033424,-0.082995,1.7539,1.5521,0.63688,-0.07409,-0.22858,0.080094,-0.082995,1066.1,0.34235,2.7539,-0.082995,-0.053472,135.98,1.029,0,-0.053472,-0.11642,-0.04109,0.34235,0,2.6515,3.9005,0.21656,-0.10694,108.78,3.3552,3.3551,0.01842,1.5521,?,0.63688,0.011867,0.075513,0.058386,0,187.7,51.718,-0.14353,0.6812,173.24,-0.20731,-0.13357,2.2736,0.3631,0.29804,3.6514,3.6514,3678,0.21508,-0.13031,0.79633,0,2.6842,7.0576,85.387,4.2747,8.8986,0
0.020744,0.61095,0.23744,1.792,18.92,0.024874,0.011437,0.62899,0.99851,0.38428,0.011437,0.038151,0.061814,0.011437,2125.5,0.17173,1.6368,0.011437,0.006738,32.241,1.0013,0.001039,0.012222,0.021074,0.38428,0.18696,0.006114,0.51307,5.7264,0.29273,0.006738,64.372,5.6702,0.001701,0.001039,1.7395,1.2447,0.69544,0.000612,0.39091,0.21251,0.000612,90.327,58.086,0.13836,1.2919,32.193,-0.09244,-0.054463,0.87933,0.29978,0.17636,0.83038,1.5028,126450,-0.001497,0.053982,1.0015,0.80973,11.321,6.2838,64.468,5.6617,3.6676,0
0.137,0.35258,0.52273,2.6015,1.3748,0,0.17137,1.8363,6.0494,0.64742,0.25335,0.52503,0.038353,0.17137,554.66,0.65806,2.8363,0.17137,0.028328,9.4671,1.1089,0.2499,0.022647,0.32608,0.62579,0.56057,3.0482,3.4646,3.413,0.058283,0.029834,20.291,17.988,16.653,0.1781,6.0494,?,0.64742,0.02944,1.0528,0.037844,0.04131,30.5,21.033,0.87313,2.1208,9.7543,0.18926,0.031285,2.4083,0.3264,0.055592,4.2911,4.2911,1353,0.02944,0.21161,0.97203,0,38.554,17.354,19.694,18.534,40.095,0
-0.042223,0.74767,0.015422,1.0212,-61.838,0.027967,-0.050828,0.33749,3.2446,0.25233,-0.026979,-0.069709,-0.009141,-0.050828,-9201,-0.039669,1.3375,-0.050828,-0.015665,63.062,0.97725,-0.028164,-0.013013,0.033314,0.24471,-0.028161,-1.181,0.060376,5.0267,0.22952,-0.008315,83.018,4.3966,4.2877,0.038847,3.2446,?,0.25233,0.011973,0.006616,-3.5621,-0.00868,83.217,20.155,-0.07532,0.25233,63.826,-0.049332,-0.015204,0.99585,0.72914,0.22745,0.98785,0.98785,1640,0.011973,-0.16733,1.0157,0,5.788,18.11,82.024,4.4499,12.702,0
0.21326,0.51922,0.27323,1.9362,3.041,0.33161,0.26738,0.87736,1.0484,0.45555,0.26738,0.91622,0.074531,0.26738,530.94,0.68746,1.9259,0.26738,0.05583,17.819,1.203,0.22125,0.044528,0.42068,0.45555,0.58321,0.48433,0.6282,4.0209,0.096387,0.05583,23.317,15.654,0.42612,0.22125,4.9023,1.4567,0.68294,0.046198,0.2028,0.054921,0.046198,38.554,20.735,0.91208,1.1351,18.681,0.13169,0.027497,1.0883,0.29183,0.063883,1.0474,1.5702,2867.3,0.04614,0.46813,0.95386,0.49916,20.483,17.603,22.241,16.411,11.011,0
0.009906,0.76013,0.056169,1.0753,-21.886,0,0.014612,0.31556,3.2658,0.23987,0.028431,0.019591,0.017471,0.014612,4862.7,0.075062,1.3156,0.014612,0.004474,27.713,1.2616,-0.00771,0.003033,0.068774,0.22261,0.06887,-0.55796,0.28371,5.4215,0.224,0.00869,82.613,4.4182,4.3352,-0.02954,3.2658,?,0.23987,-0.009045,0.046339,0.72947,-0.002361,85.775,58.062,0.039949,0.74286,27.464,-0.050155,-0.015358,1.0551,0.74585,0.22634,1.2116,1.2116,14825,-0.009045,0.041296,0.9956,0,13.171,6.2863,83.36,4.3786,16.496,0
-0.13033,0.76736,-0.14847,0.768,-221,-0.16296,-0.12761,0.25059,0.82232,0.1923,-0.12761,-0.19941,-0.10872,-0.12761,-4067.5,-0.089737,1.3032,-0.12761,-0.20148,164.52,0.80288,-0.12843,-0.20578,-0.16075,0.1923,-0.093286,-1.6675,-0.29196,4.7697,1.1905,-0.20148,303.27,1.2036,-0.16736,-0.12843,0.71394,1.6166,0.31972,-0.20277,0.025246,-0.36205,-0.20277,273.92,109.4,-0.45653,0.32189,135.29,-0.18718,-0.29553,0.64047,0.63994,0.83087,0.37814,0.62871,-8736.8,-0.21607,-0.67778,1.2161,0.66263,2.2185,3.3364,368.79,0.98971,1.2455,0
0.009338,0.72502,0.012255,1.0169,-37.355,0.093384,0.013534,0.35495,1.0219,0.25735,0.013534,0.018673,0.035124,0.013534,4378.5,0.083361,1.3793,0.013534,0.007865,38.63,1.1959,0.025168,0.005427,0.11502,0.25735,0.077574,0.14947,0.046607,5.1754,0.42052,0.007865,157.11,2.3232,0.034714,0.025168,1.7257,2460.8,0.25758,0.014626,0.001959,0.33073,0.014626,156.04,117.41,0.051277,0.76565,39.476,-0.021736,-0.012632,1.0166,0.7248,0.43044,0.97872,0.97958,1835.2,0.021432,0.036286,0.97857,0.000876,9.4487,3.1087,153.74,2.3741,6.5441,0
-0.027789,1.0591,0.10807,1.1304,-1.2384,-0.37061,-0.027789,-0.055771,7.0075,-0.059065,-0.001649,-0.03352,0.000215,-0.027789,257080,0.00142,0.94423,-0.027789,-0.003966,6.7799,0.82819,-0.028232,-0.003966,-0.009132,-0.06961,0.00142,-1.08,1.7178,3.3749,0.12477,-0.000241,43.23,8.4432,6.6092,0.007828,7.0075,?,-0.059065,0.001117,0.22512,33.279,-0.004029,39.089,32.309,-0.21349,0.97335,6.7875,-0.057524,-0.008209,0.88483,0.82902,0.11844,-0.93887,-0.93887,256.22,0.001117,0.47048,1.004,0,53.836,11.297,43.182,8.4527,111.39,0
0.051115,0.81227,0.043633,1.0537,-1.5425,-0.044916,0.054041,0.23111,4.6243,0.18773,0.054057,0.06653,0.01486,0.054041,4314.6,0.084596,1.2311,0.054041,0.011686,0,?,0.032338,0.011054,0.054041,0.006199,0.080994,1944.9,0.30281,3.0096,0.15951,0.011686,64.653,5.6455,5.6455,0.038595,4.6243,?,0.18773,0.008346,0.16974,0.57593,0.006993,56.675,56.675,?,1.0537,0,0.017664,0.00382,1.0537,0.81227,0.17713,1.3028,1.3028,44.611,0.008346,0.27229,0.98837,0,?,6.4402,64.114,5.693,32.092,0
0.024059,0.83178,-0.42929,0.44921,-338.59,-0.033187,0.013312,0.15894,0.95442,0.1322,0.013312,0.01708,0.064154,0.013312,8707.8,0.041916,1.2022,0.013312,0.024494,57.547,1.7664,0.000909,0.044269,-0.039116,0.1322,0.054837,0.01597,-0.66055,5.3658,1.5153,0.024494,499.6,0.73059,0.001093,0.000909,0.73356,5.0475,0.18459,0.001673,0.010992,1.2174,0.001673,229.39,171.84,0.28078,0.33927,54.924,-0.020644,-0.037986,0.42091,0.7794,1.3688,0.20343,0.28403,-99665,-0.047753,0.18198,1.0478,0.39626,6.3426,2.1241,523.46,0.69729,0.83624,0
-0.012176,0.64383,-0.10146,0.82309,-98.054,0,-0.012175,0.55321,1.2711,0.35617,0.017507,-0.021229,0.025916,-0.012175,7133.9,0.051164,1.5532,-0.012175,-0.009579,82.808,1.1444,0.016609,-0.009579,-0.047094,0.25924,0.051162,0.55956,-0.19217,3.9343,0.49401,0.013208,138.55,2.6345,2.3467,-0.23981,1.2711,?,0.35617,-0.18867,0.044123,0.34769,0.013067,128.28,45.475,-0.042224,0.32026,69.664,-0.028507,-0.022427,0.73317,0.5735,0.37958,0.67462,0.67462,-872.15,-0.18867,-0.034186,1.0078,0,4.4078,8.0264,164.68,2.2164,2.4075,0
0.71947,0.15091,0.22417,2.9779,15.838,0,0.71947,5.6286,1.8316,0.84941,0.72981,6.3481,0.46838,0.71947,64.208,5.6846,6.6266,0.71947,0.39282,35.315,?,0.72949,0.39282,0.71947,0.75485,5.6846,70.606,0.33837,3.5043,0.08188,0.39778,38.896,9.384,7.0477,0.768,1.8316,6.5641,0.87383,0.41932,0.063536,0.005796,0.39829,65.825,30.51,4.0601,1.4144,60.815,0.59111,0.32274,2.2365,0.11334,0.10656,1.2821,1.319,716,0.41932,0.84703,0.6132,0.02875,10.336,11.963,22.586,16.16,2.7647,0
0.16447,0.35823,0.44057,2.2298,74.982,0.38038,0.20396,1.6173,1.1447,0.57938,0.20396,0.56936,0.15008,0.20396,512.12,0.71272,2.7915,0.20396,0.11989,30.127,1.1922,0.21291,0.096678,0.4745,0.57938,0.60248,1.4326,2.1897,4.8728,0.10835,0.11989,87.979,4.1487,0.59433,0.21291,1.7107,?,0.57938,0.12515,0.48906,0.044567,0.12515,133.79,103.67,1.1713,1.8379,34.486,0.16156,0.094963,2.2298,0.35823,0.24104,2.8796,2.8796,32868,0.1264,0.28388,0.8736,0,12.115,3.5209,76.859,4.749,8.4555,0
0.1575,0.26782,0.56133,4.3417,269.03,0,0.20642,2.7339,1.092,0.73218,0.21491,1.2288,0.28591,0.20642,313.11,1.1657,3.7339,0.20642,0.18903,1.3119,1.0527,0.19695,0.14423,0.47413,0.60575,0.98309,23.175,2.0737,4.6763,-0.18098,0.19662,72.183,5.0566,3.1715,0.24258,1.092,?,0.73218,0.22215,2.7811,0.029489,0.18036,87.627,86.315,40.129,4.3183,1.6866,0.091156,0.083478,2.7231,0.16798,0.19776,2.7049,2.7049,26640,0.22215,0.21511,0.81539,0,278.22,4.2287,56.148,6.5007,4.034,0
0.09837,0.089605,0.6877,9.7372,210.29,0,0.09837,10.16,0.93873,0.91039,0.10057,1.2498,0.15143,0.09837,230.08,1.5864,11.16,0.09837,0.10479,101.4,1.0708,0,0.10479,0.19205,0.70782,1.5864,0,2.9441,3.9874,-0.3408,0.23577,37.148,9.8257,8.6309,0.002261,0.93873,?,0.91039,0.002408,5.212,0.068228,0,138.49,37.087,0.37719,6.4238,123.08,-0.043777,-0.046634,8.5532,0.07871,0.10177,3.8975,3.8975,6681,0.17614,0.10805,0.83905,0,3.5995,9.8418,30.604,11.926,4.0188,0
0.023243,0.74679,-0.25696,0.57891,-144.36,0.00931,0.023243,0.28347,1.0305,0.21169,0.023243,0.038089,0.086601,0.023243,3547.7,0.10288,1.3391,0.023243,0.026198,23.113,1.255,0.013033,0.026198,0.00931,0.21169,0.10288,0.15137,-0.39732,5.0318,0.79854,0.026198,258.71,1.4109,0.017451,0.013033,0.92028,2.1755,0.34825,0.01469,0.08019,0.36853,0.01469,125.21,102.09,0.41373,0.48685,23.817,-0.040557,-0.045713,0.47305,0.61023,0.70879,0.32733,0.53848,-27651,0.029581,0.1098,0.97042,0.6451,15.792,3.5752,251.05,1.4539,1.3718,0
0.15201,0.43426,-0.009978,0.97698,-38.56,0,0.19481,1.3028,1.9441,0.56574,0.19952,0.44937,0.13307,0.19481,612.66,0.59576,2.3028,0.19481,0.1002,25.897,1.9358,0.19901,0.07819,0.23161,0.19716,0.49721,42.227,-0.017309,4.2114,0.17584,0.10263,90.502,4.033,4.0261,0.19577,1.9441,?,0.56574,0.1007,0.28816,0.055057,0.10236,56.063,30.166,1.102,0.6588,28.796,0.1351,0.069491,0.97529,0.43351,0.24795,0.98139,0.98139,-162.35,0.1007,0.2687,0.90082,0,14.094,12.1,81.389,4.4846,3.3725,0
0.11129,1.1347,-0.16791,0.82174,-77.852,-0.32948,0.092861,-0.11872,1.622,-0.13471,0.11559,0.098586,0.081834,0.092861,3120.2,0.11698,0.88128,0.092861,0.05725,34.774,1.2243,0.084172,0.068615,-0.07872,-0.17931,0.13322,3.704,-0.74304,3.9527,0.67553,0.064344,222.9,1.6375,1.3593,0.079574,1.622,3.5653,0.039049,0.049058,0.044039,0.30491,0.051893,164.84,130.07,0.72021,0.65769,36.568,0.044297,0.02731,0.68214,0.94194,0.61068,-0.59613,0.17281,-1505.7,0.049058,-0.82619,0.94598,-1.2899,10.496,2.8062,211.96,1.722,7.178,0
0.043975,0.66788,0.28423,1.6841,-16.147,0.12114,0.056937,0.29864,1.089,0.19946,0.056937,0.13704,0.067586,0.056937,2853.1,0.12793,1.4973,0.056937,0.045038,87.124,1.3168,0.089863,0.034785,0.16252,0.19946,0.10852,0.77412,0.9465,5.7515,0.47311,0.045038,130.63,2.7941,0.13455,0.089863,1.3006,1.5766,0.45187,0.071083,0.24801,0.1855,0.071083,172.27,85.146,0.14573,0.95782,94.88,0.061358,0.048535,1.0476,0.41547,0.3579,0.6642,1.5047,160400,0.08175,0.22047,0.91825,1.2655,4.1894,4.2868,119.95,3.0428,4.2098,0
0.31497,0.45956,0.48766,2.0611,-7.2026,0,0.31497,1.176,3.456,0.54044,0.31947,0.68537,0.092729,0.31497,523.41,0.69735,2.176,0.31497,0.091136,57.406,1.0444,0.3188,0.091136,0.63436,0.54044,0.69735,70.767,9.2384,3.3696,0.094405,0.092439,53.542,6.8171,6.8171,0.32315,3.456,?,0.54044,0.093505,0.30458,0.047235,0.092246,85.256,27.849,0.57946,0.87837,63.328,0.3133,0.090654,2.0611,0.45956,0.14669,10.238,10.238,1142.2,0.093505,0.58279,0.90918,0,6.3582,13.106,48.536,7.5203,65.472,0
