"Music","Slow songs or fast songs","Dance","Folk","Country","Classical music","Musical","Pop","Rock","Metal or Hardrock","Punk","Hiphop, Rap","Reggae, Ska","Swing, Jazz","Rock n roll","Alternative","Latino","Techno, Trance","Opera","Movies","Horror","Thriller","Comedy","Romantic","Sci-fi","War","Fantasy/Fairy tales","Animated","Documentary","Western","Action","History","Psychology","Politics","Mathematics","Physics","Internet","PC","Economy Management","Biology","Chemistry","Reading","Geography","Foreign languages","Medicine","Law","Cars","Art exhibitions","Religion","Countryside, outdoors","Dancing","Musical instruments","Writing","Passive sport","Active sport","Gardening","Celebrities","Shopping","Science and technology","Theatre","Fun with friends","Adrenaline sports","Pets","Flying","Storm","Darkness","Heights","Spiders","Snakes","Rats","Ageing","Dangerous dogs","Fear of public speaking","Smoking","Alcohol","Healthy eating","Daily events","Prioritising workload","Writing notes","Workaholism","Thinking ahead","Final judgement","Reliability","Keeping promises","Loss of interest","Friends versus money","Funniness","Fake","Criminal damage","Decision making","Elections","Self-criticism","Judgment calls","Hypochondria","Empathy","Eating to survive","Giving","Compassion to animals","Borrowed stuff","Loneliness","Cheating in school","Health","Changing the past","God","Dreams","Charity","Number of friends","Punctuality","Lying","Waiting","New environment","Mood swings","Appearence and gestures","Socializing","Achievements","Responding to a serious letter","Children","Assertiveness","Getting angry","Knowing the right people","Public speaking","Unpopularity","Life struggles","Happiness in life","Energy levels","Small - big dogs","Personality","Finding lost valuables","Getting up","Interests or hobbies","Parents' advice","Questionnaires or polls","Internet usage","Finances","Shopping centres","Branded clothing","Entertainment spending","Spending on looks","Spending on gadgets","Spending on healthy eating","Age","Height","Weight","Number of siblings","Gender","Left - right handed","Education","Only child","Village - town","House - block of flats"
5,4,4,3,2,4,2,2,5,3,4,3,3,4,5,3,1,3,3,5,3,5,4,2,5,5,5,5,3,5,5,2,1,4,3,1,5,5,4,1,1,1,1,4,1,2,5,1,1,2,1,3,1,2,3,1,1,4,5,1,5,3,1,2,1,1,2,3,3,1,2,3,2,"tried smoking","drink a lot",3,2,4,2,5,4,3,5,5,2,2,4,2,1,4,5,2,5,2,4,1,,2,4,2,5,2,2,4,4,1,4,"i am always on time","only to avoid hurting someone",3,5,1,3,3,4,2,3,5,1,5,2,2,1,4,4,3,4,1,2,4,4,,"most of the day",2,5,5,4,4,5,5,22,193,86,6,"male","right handed","masters degree","no","village","house/bungalow"
5,3,2,2,1,5,5,4,4,1,1,1,1,1,2,1,4,5,4,5,2,1,5,5,5,3,5,5,5,4,2,4,4,1,5,5,5,5,1,5,2,1,5,4,4,1,1,3,5,5,1,5,1,1,1,1,3,3,5,2,3,3,3,2,1,2,1,4,5,4,3,5,4,"never smoked","social drinker",4,2,3,5,5,5,4,5,5,2,5,4,2,2,5,4,5,5,3,4,4,2,5,5,3,1,5,3,4,4,3,4,"i am often running late","sometimes",2,5,3,2,4,2,1,4,4,4,1,4,5,5,4,3,2,3,4,5,4,3,3,"few hours a day",5,2,1,1,1,1,5,28,176,60,1,"female","right handed","masters degree","no","city","block of flats"
5,3,5,1,1,2,2,5,1,1,1,5,2,1,2,2,2,1,1,5,5,4,5,3,4,5,4,2,3,1,2,3,3,3,5,1,5,3,1,1,5,3,5,4,3,1,5,4,1,5,5,3,1,5,3,5,5,5,5,1,5,5,5,5,3,1,1,1,1,1,1,1,4,"former smoker","social drinker",5,4,5,5,4,4,3,4,5,2,5,2,1,1,3,5,1,3,1,5,1,5,3,5,1,5,2,1,1,3,4,4,"i am often early","only to avoid hurting someone",2,3,2,4,3,3,5,5,3,1,2,3,2,2,4,4,4,3,3,3,3,4,3,"few hours a day",2,5,4,4,5,5,5,21,168,50,1,"female","right handed","college/bachelor degree","no","village","house/bungalow"
5,4,3,4,2,2,2,3,5,3,4,3,3,2,4,4,2,1,1,5,2,4,5,3,4,3,3,4,4,5,5,2,3,2,3,4,4,3,3,2,4,2,2,2,2,2,3,2,1,2,2,1,1,4,5,1,3,2,4,1,5,3,1,3,2,2,3,1,5,2,2,4,3,"current smoker","drink a lot",2,3,1,2,2,3,2,4,4,2,4,5,3,2,2,5,2,4,1,2,2,2,3,2,2,5,2,3,3,4,1,4,"i am often early","sometimes",2,3,3,4,3,4,4,3,2,4,4,2,3,1,4,4,3,4,2,3,4,3,2,"few hours a day",2,3,2,4,3,2,2,20,177,75,3,"male","right handed","secondary school","no","village","house/bungalow"
5,4,2,1,1,1,1,2,2,3,3,5,1,1,1,2,1,2,1,5,1,5,5,2,3,3,2,2,3,2,4,2,3,3,2,3,5,5,3,2,1,1,2,2,3,1,2,1,1,1,1,1,1,5,5,1,1,3,4,1,5,5,4,1,1,1,1,2,1,2,1,1,2,"former smoker","drink a lot",4,3,2,2,2,4,1,3,3,3,4,3,2,1,4,3,5,4,1,3,2,1,3,4,1,4,1,3,1,3,1,3,"i am often running late","sometimes",3,5,2,3,4,3,3,3,4,3,2,3,3,1,4,5,2,4,3,3,5,4,3,"few hours a day",2,4,4,3,3,3,3,19,189,83,1,"male","left handed","secondary school","no","city","block of flats"
5,4,3,4,3,3,4,2,2,1,1,2,5,4,4,4,4,1,2,4,2,3,3,2,4,1,5,1,5,3,2,3,4,2,2,2,3,2,1,4,5,2,4,2,3,1,2,3,2,4,5,5,1,2,5,3,2,2,4,4,4,5,3,3,2,2,2,5,3,2,1,5,2,"tried smoking","social drinker",4,2,2,4,3,3,2,3,4,3,5,3,2,2,3,2,3,3,1,4,3,1,3,3,4,3,3,1,3,4,3,4,"i am often early","only to avoid hurting someone",4,4,3,3,4,4,4,5,3,3,4,3,3,3,4,5,3,4,3,2,5,3,3,"few hours a day",3,4,2,5,4,2,3,21,168,53,1,"female","right handed","college/bachelor degree","no","village","house/bungalow"
5,3,1,3,5,4,1,3,5,2,,1,3,3,5,5,1,1,1,5,2,4,4,2,3,3,4,4,4,4,5,3,4,5,1,1,5,3,4,1,,3,4,5,1,2,3,1,2,5,1,5,3,5,2,1,2,2,1,2,5,1,3,3,2,2,4,4,4,1,1,4,3,"tried smoking","social drinker",3,5,4,3,2,4,5,4,4,1,5,4,2,1,3,2,1,5,4,5,3,3,4,3,2,3,4,3,5,4,1,3,"i am often early","sometimes",2,1,3,4,1,2,4,3,3,3,3,5,3,3,5,4,3,3,3,4,4,4,2,"few hours a day",4,4,4,4,3,3,3,20,179,65,0,"male","right handed","secondary school","yes","village","house/bungalow"
4,5,4,5,2,3,4,4,1,1,1,4,3,3,1,,3,4,1,4,3,2,5,4,3,1,5,5,4,3,5,5,1,1,1,1,5,5,4,1,1,4,5,5,5,4,1,1,1,4,5,5,1,4,5,1,1,5,1,1,5,5,4,2,2,1,1,1,4,4,5,4,1,"tried smoking","never",3,3,5,4,1,5,3,4,5,5,5,4,3,5,5,1,5,5,1,3,4,5,5,5,1,3,1,3,5,3,3,5,"i am always on time","sometimes",4,5,1,5,5,3,5,5,5,1,5,1,5,1,4,5,4,4,4,5,5,5,1,"few hours a day",4,5,5,3,4,5,4,16,168,,1,"female","right handed","secondary school","yes","village","house/bungalow"
5,3,5,3,3,4,4,4,4,3,2,4,4,4,3,3,3,2,4,4,2,3,4,4,4,4,4,3,4,4,4,3,4,2,3,5,3,5,3,3,1,3,3,4,2,3,5,3,1,5,5,1,1,5,5,1,1,3,5,5,5,5,5,1,3,1,1,1,2,1,5,2,1,"never smoked","social drinker",3,3,3,3,5,5,1,4,4,2,5,3,2,2,2,2,5,5,1,4,3,5,5,5,2,3,3,2,1,4,2,4,"i am always on time","sometimes",3,4,2,3,3,3,3,3,3,1,5,3,3,1,5,5,3,4,3,3,5,3,2,"less than an hour a day",3,2,4,4,4,4,5,22,176,70,1,"male","right handed","college/bachelor degree","yes","village","house/bungalow"
5,3,3,1,2,3,2,3,3,1,1,4,4,4,3,3,2,1,1,5,3,3,5,4,4,2,4,4,3,3,4,2,3,1,4,5,4,5,3,3,3,2,3,5,3,2,5,3,1,5,1,2,1,2,4,1,1,3,5,4,5,5,4,2,1,2,1,2,1,2,2,4,2,"tried smoking","social drinker",3,1,3,3,3,3,1,4,5,1,5,5,2,3,3,1,2,5,1,5,1,4,5,4,3,4,4,4,1,3,2,3,"i am often early","only to avoid hurting someone",3,5,4,3,3,4,4,5,2,2,1,3,4,3,4,4,4,4,5,3,3,4,4,"few hours a day",4,3,4,4,3,4,4,19,185,75,2,"male","right handed","secondary school","no","city","block of flats"
5,1,2,4,1,2,1,1,1,1,1,1,1,2,1,3,,4,2,4,1,2,5,5,5,1,3,1,1,1,3,1,1,5,1,1,4,3,1,1,1,5,5,5,1,5,3,3,3,5,5,5,5,1,1,3,5,5,5,2,4,1,1,5,5,1,3,5,5,5,1,5,1,"tried smoking","never",4,3,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,1,1,3,1,5,1,3,5,1,5,3,1,3,"i am always on time","never",1,5,5,5,5,1,1,5,5,1,1,5,5,1,5,5,1,3,5,1,5,4,3,"few hours a day",5,5,5,1,5,5,5,22,168,58,1,"female","right handed","college/bachelor degree","yes","village","house/bungalow"
5,4,3,1,1,2,3,3,4,5,5,3,2,1,3,3,3,3,1,4,3,5,5,3,3,3,4,4,3,2,4,2,1,4,5,3,5,5,2,1,1,3,2,3,2,1,4,2,1,2,2,1,1,5,5,3,3,2,4,3,5,5,4,1,1,1,1,1,1,1,2,2,3,"never smoked","drink a lot",3,3,3,1,3,3,1,4,4,2,3,3,3,3,2,5,4,4,1,3,3,2,3,3,3,4,3,3,3,3,1,3,"i am always on time","sometimes",3,4,2,3,3,3,3,2,4,2,3,4,3,1,4,5,5,3,3,3,4,3,2,"most of the day",4,3,4,3,3,3,3,20,178,74,0,"male","right handed","secondary school","yes","village","block of flats"
5,3,1,5,5,2,2,3,5,1,1,1,2,1,5,3,2,1,2,5,3,4,5,3,3,5,5,5,5,4,4,3,2,1,1,1,4,3,1,1,1,2,2,3,1,3,3,2,2,4,1,5,2,2,1,1,3,3,2,3,4,1,2,2,3,3,3,4,4,4,3,5,1,"never smoked","social drinker",2,3,2,3,2,2,2,4,4,3,4,2,3,2,3,2,3,3,1,3,2,3,2,4,3,3,3,2,4,3,1,3,"i am always on time","sometimes",3,5,2,3,3,2,1,4,3,1,4,4,3,3,3,3,3,3,2,4,3,3,1,"few hours a day",4,3,2,2,2,2,2,22,178,66,0,"male","right handed","college/bachelor degree","yes","city","block of flats"
5,4,4,3,3,3,4,4,5,5,3,1,2,3,3,4,2,1,2,5,5,4,5,1,4,4,1,4,3,5,5,3,4,3,4,1,5,4,2,1,1,1,2,4,1,1,3,4,4,5,1,2,1,5,1,3,3,5,2,4,5,3,1,1,1,3,1,2,1,1,1,3,3,"former smoker","drink a lot",3,2,1,1,1,1,1,2,5,5,3,5,4,5,1,5,5,5,1,3,1,1,4,3,3,5,1,5,3,4,1,3,"i am often running late","everytime it suits me",1,5,5,1,4,3,5,1,4,1,4,4,5,1,3,2,5,2,1,5,1,2,4,"most of the day",5,4,5,5,1,5,1,19,187,69,1,"male","right handed","secondary school","no","city","block of flats"
5,5,5,3,1,2,3,5,4,4,3,5,3,2,3,3,2,4,3,5,5,5,5,1,5,5,5,5,3,3,5,5,3,1,1,2,5,5,3,3,1,1,3,5,3,3,5,3,3,5,5,,3,5,5,3,1,5,1,1,5,5,5,5,5,5,5,5,1,1,5,1,3,"tried smoking","never",3,5,5,5,4,5,5,5,5,3,5,5,1,3,5,5,2,5,1,5,3,5,5,5,3,2,5,1,5,5,4,5,"i am always on time","sometimes",1,3,2,5,3,3,1,5,1,2,5,5,3,5,3,4,3,5,5,5,5,5,5,"few hours a day",3,5,5,5,5,5,5,22,173,80,2,"male","right handed","secondary school","no","city","block of flats"
5,3,3,1,1,4,4,4,4,3,3,4,3,1,1,3,4,4,4,5,4,5,3,2,1,1,4,5,4,2,3,4,5,3,2,4,5,3,4,5,5,4,5,5,5,5,3,4,2,3,5,1,4,1,5,1,5,5,5,,5,4,2,3,2,1,3,1,3,4,4,5,4,"former smoker","social drinker",5,4,2,4,3,5,3,5,4,3,5,3,1,2,1,2,2,5,2,3,2,3,3,3,1,5,5,3,3,3,1,4,"i am always on time","sometimes",1,5,2,4,3,2,3,4,5,3,4,4,1,3,4,5,1,4,1,1,5,4,2,"few hours a day",3,5,4,5,5,3,5,17,174,55,1,"female","right handed","secondary school","no","village","house/bungalow"
5,4,4,2,2,3,2,5,4,1,2,4,3,3,2,2,5,4,4,4,1,2,5,3,3,2,5,5,5,1,4,3,4,3,1,2,3,1,1,5,5,5,2,4,5,1,1,2,3,4,4,1,1,3,5,1,3,4,2,2,5,1,5,2,1,5,2,2,1,1,3,2,3,"former smoker","social drinker",3,2,2,1,3,4,5,4,5,3,3,3,1,1,3,1,3,4,1,4,1,3,4,3,4,5,4,1,5,4,2,4,"i am always on time","only to avoid hurting someone",2,4,4,5,4,3,3,2,5,4,4,4,5,3,3,5,1,3,4,2,4,4,4,"less than an hour a day",4,5,4,3,4,1,4,18,171,62,1,"female","right handed","secondary school","no","city","block of flats"
5,4,4,3,1,2,1,1,2,2,1,4,4,2,2,2,2,4,1,4,3,3,4,2,3,5,2,2,4,2,4,4,2,2,2,2,4,3,2,1,2,1,3,4,2,3,3,5,1,3,1,1,1,3,5,5,1,2,2,1,5,4,2,1,1,1,2,1,3,1,5,2,4,"tried smoking","drink a lot",3,2,1,1,2,3,2,2,4,1,3,3,2,5,2,5,4,3,3,4,2,2,3,3,2,5,5,4,3,3,1,3,"i am often running late","only to avoid hurting someone",2,3,4,2,4,3,3,4,2,5,5,2,5,2,4,3,4,3,1,5,4,3,3,"few hours a day",1,1,2,5,3,4,5,19,185,74,1,"male","right handed","primary school","no","city","block of flats"
5,3,3,1,2,2,2,4,2,1,1,4,4,2,2,2,4,2,1,5,2,3,5,5,3,2,3,3,4,2,3,4,3,3,3,2,5,3,2,2,2,3,3,5,3,3,2,3,3,4,4,1,1,4,4,3,3,5,3,3,5,3,3,4,2,5,2,5,5,4,3,4,1,"former smoker","social drinker",3,3,3,3,3,2,1,2,3,3,3,3,2,2,2,1,3,5,5,5,3,3,4,2,3,5,4,2,4,4,4,3,"i am always on time","sometimes",3,4,3,5,4,3,1,4,3,4,4,2,3,5,4,4,2,4,3,1,4,3,3,"less than an hour a day",3,3,3,3,3,3,3,23,174,62,1,"female","right handed","masters degree","no","city","block of flats"
5,3,5,5,1,5,4,5,3,2,2,3,3,4,4,2,5,3,3,5,3,5,5,4,1,1,5,5,4,1,1,3,4,1,1,1,5,2,1,4,4,2,1,3,4,3,2,3,3,4,3,5,3,3,1,1,4,5,3,3,5,2,4,3,4,5,1,1,1,3,2,4,5,"tried smoking","drink a lot",3,3,2,1,2,3,5,3,4,3,5,5,1,5,3,1,5,3,3,5,3,5,5,4,4,4,3,5,5,3,1,3,"i am often running late","sometimes",1,4,5,4,4,3,1,4,4,4,3,4,4,4,3,4,1,3,2,4,3,3,3,"few hours a day",1,5,1,4,5,1,3,20,157,57,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,4,2,2,3,3,4,3,1,2,3,3,3,3,3,4,4,3,5,1,2,5,4,3,3,4,4,3,2,4,2,3,4,1,1,4,2,3,2,1,3,4,4,2,3,2,2,2,4,3,1,1,3,4,1,2,4,3,4,5,4,5,1,1,1,3,2,3,1,3,1,2,"tried smoking","social drinker",3,4,3,2,2,3,1,4,3,5,3,2,1,5,3,3,3,3,1,3,1,2,2,5,1,5,4,3,2,4,1,4,"i am often running late","only to avoid hurting someone",2,2,3,4,4,3,2,3,4,5,4,3,1,3,4,4,4,3,5,5,3,3,2,"few hours a day",3,4,3,3,4,3,5,18,165,57,2,"female","right handed","secondary school","no","city","house/bungalow"
5,3,5,2,1,2,1,1,3,1,1,2,3,3,4,2,2,3,1,5,4,4,,5,2,5,1,5,4,3,4,2,1,2,,4,4,5,1,1,1,1,5,,1,1,3,1,3,4,2,1,3,5,5,1,1,3,4,1,5,3,4,1,1,1,2,1,1,1,3,3,4,"current smoker","social drinker",1,3,1,3,3,3,3,2,5,1,3,4,1,2,3,1,3,5,3,4,2,5,4,3,3,5,4,3,3,4,3,1,,"only to avoid hurting someone",3,4,2,4,4,3,2,3,3,4,4,3,4,3,4,4,1,2,3,2,5,3,4,"few hours a day",1,4,5,5,4,5,5,19,180,67,3,"male","left handed","college/bachelor degree","no","village","house/bungalow"
5,3,2,1,2,4,2,2,5,5,5,2,5,,3,5,2,1,3,5,,4,3,3,3,3,4,5,4,1,1,3,4,1,3,2,5,2,1,5,4,3,4,3,5,1,1,3,3,5,2,1,1,5,1,1,5,3,1,4,5,5,5,1,2,3,2,2,1,1,3,2,5,"current smoker","drink a lot",2,3,3,2,3,4,3,4,5,1,4,4,2,3,3,5,5,4,2,4,1,1,5,3,3,4,3,4,5,3,1,2,"i am often running late","only to avoid hurting someone",1,3,3,2,3,1,4,3,2,2,4,4,4,3,3,2,3,3,3,3,3,4,5,"less than an hour a day",4,2,5,3,2,2,2,19,171,60,4,"female","right handed","secondary school","no","city","house/bungalow"
3,4,3,3,3,3,3,3,5,1,3,3,3,3,3,3,3,1,3,4,3,4,5,3,2,2,2,3,3,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,5,4,3,3,2,5,3,2,4,3,4,,4,4,4,2,2,3,1,1,1,3,3,2,,"social drinker",3,3,3,3,3,3,3,3,3,3,,3,3,2,3,4,3,3,,3,2,4,5,5,4,3,3,3,5,3,3,4,"i am always on time","sometimes",3,3,3,4,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,3,3,"few hours a day",3,3,3,3,3,3,3,28,170,65,2,"female","right handed","masters degree","no","village","house/bungalow"
5,4,3,1,1,2,2,4,4,4,4,5,5,3,4,3,3,1,1,5,5,4,5,3,4,4,5,5,3,2,5,4,3,3,5,5,5,4,2,4,5,2,4,2,5,3,4,3,2,4,2,4,1,5,5,3,2,1,5,3,5,,5,1,1,1,2,1,2,2,4,3,2,"tried smoking","social drinker",3,3,2,4,3,4,1,4,5,1,4,4,2,3,2,4,4,4,2,2,3,4,3,2,2,5,4,3,4,3,3,4,"i am always on time","sometimes",4,4,2,4,3,4,4,4,4,3,4,4,1,1,5,5,3,4,4,1,5,4,3,"few hours a day",4,3,4,4,3,4,4,21,183,72,1,"male","right handed","college/bachelor degree","no","village","house/bungalow"
4,5,3,1,3,2,3,4,4,1,,2,4,4,4,4,4,2,1,4,5,4,3,2,4,4,1,1,4,4,5,2,2,3,5,5,5,4,4,2,2,3,4,4,2,3,2,4,3,4,4,4,3,4,5,2,2,3,3,4,3,4,5,1,1,1,2,3,3,3,2,3,3,"current smoker","social drinker",3,2,3,4,3,4,1,4,4,2,2,3,1,5,3,4,4,1,1,5,5,3,1,4,1,5,3,2,5,3,1,4,"i am always on time","sometimes",2,4,5,5,3,2,1,3,5,5,5,5,3,2,5,5,5,4,5,1,5,3,3,"few hours a day",4,2,2,5,5,5,5,23,172,69,1,"female","left handed","masters degree","yes","city","block of flats"
5,4,3,1,1,5,3,5,5,1,2,5,1,3,5,1,1,3,2,5,2,5,5,2,5,3,4,4,5,1,5,2,3,2,5,5,5,4,2,1,1,1,2,3,3,3,5,1,3,2,1,1,1,5,5,1,1,1,5,1,5,4,1,1,2,1,3,1,3,1,1,4,3,"tried smoking","social drinker",5,1,1,1,1,3,3,5,4,3,2,4,2,1,5,5,3,4,1,2,4,5,5,5,4,5,5,4,4,3,1,1,"i am always on time","only to avoid hurting someone",3,5,2,1,1,3,3,5,3,1,1,3,3,1,2,1,4,2,2,2,5,3,1,"most of the day",3,2,4,2,1,4,5,20,185,85,2,"male","right handed","secondary school","no","city","house/bungalow"
5,2,1,2,2,2,1,3,5,3,2,1,1,2,3,4,3,1,2,4,1,2,3,2,2,3,4,4,4,2,2,5,3,5,1,1,5,2,2,3,1,1,3,4,2,5,2,1,1,1,1,1,1,5,1,1,2,2,2,1,4,1,3,1,1,2,2,1,1,1,3,1,3,"never smoked","social drinker",2,5,3,3,2,5,2,4,5,2,5,4,2,1,4,5,4,4,1,5,2,2,2,5,3,1,3,4,1,3,3,3,"i am often running late","only to avoid hurting someone",2,3,4,4,2,2,4,3,2,2,2,4,3,3,4,2,4,4,3,3,2,3,4,"few hours a day",3,2,4,3,2,3,2,20,180,68,1,"male","right handed","secondary school","no","city","block of flats"
5,3,3,5,2,3,3,5,2,1,1,1,1,1,1,4,3,1,1,4,1,1,5,3,3,1,3,1,5,1,5,5,5,2,3,4,5,2,4,3,3,2,4,4,4,3,1,3,5,4,5,2,1,1,1,1,2,2,4,3,3,4,2,1,2,3,3,3,1,2,2,4,2,"former smoker","social drinker",1,4,4,5,5,2,4,4,3,5,5,2,1,1,2,3,3,4,4,5,1,1,5,4,3,5,2,1,4,3,3,3,"i am often running late","only to avoid hurting someone",3,5,4,2,3,4,1,3,4,3,1,2,3,3,4,4,1,3,3,5,3,2,2,"most of the day",4,4,1,4,2,1,4,28,172,50,2,"female","right handed","secondary school","no","city","block of flats"
5,4,2,5,4,5,2,2,5,4,3,1,2,3,5,5,2,1,1,5,2,1,4,4,3,4,5,5,5,2,3,5,5,5,3,4,5,5,5,2,2,1,5,4,1,2,3,4,4,5,2,1,2,5,3,2,1,2,4,1,5,3,1,1,1,1,3,2,5,1,1,1,2,"never smoked","social drinker",2,3,1,1,5,5,5,3,3,2,5,2,1,1,4,4,5,5,1,5,1,2,5,4,4,2,3,1,3,3,2,3,"i am often early","only to avoid hurting someone",4,5,3,1,4,4,5,5,5,1,4,2,3,2,5,3,3,3,3,4,5,1,3,"few hours a day",3,4,3,2,1,2,5,22,189,68,1,"male","right handed","secondary school","no","village","house/bungalow"
5,3,4,2,1,3,3,4,4,2,1,2,4,5,3,3,4,4,2,5,4,3,5,4,2,2,5,5,5,1,3,5,3,3,1,1,5,2,3,1,1,4,4,5,1,2,1,3,1,4,5,2,3,5,3,2,3,5,3,5,5,3,1,4,1,1,2,2,2,1,4,1,1,"former smoker","drink a lot",4,3,2,3,3,2,1,3,5,5,5,4,3,2,3,5,3,5,1,5,2,2,5,5,2,5,3,5,2,3,1,3,"i am always on time","sometimes",4,4,2,5,5,3,4,4,3,3,3,2,5,4,3,4,3,3,2,5,5,4,3,"few hours a day",2,4,2,3,5,1,4,19,170,65,0,"female","right handed","secondary school","yes","city","block of flats"
5,3,3,1,2,2,2,3,5,2,3,2,2,3,5,5,3,3,2,5,3,3,4,3,3,3,3,3,3,1,3,3,4,2,3,2,5,4,3,3,2,4,3,5,2,2,3,2,2,4,2,2,2,5,5,1,1,3,4,4,5,5,1,1,1,1,2,1,1,1,2,2,1,"former smoker","social drinker",4,3,1,2,4,3,2,4,4,4,2,4,2,4,4,5,3,4,1,4,1,3,5,3,4,3,4,4,5,3,3,2,"i am often running late","sometimes",2,4,2,4,3,3,5,3,3,2,4,3,3,2,3,5,2,4,3,4,4,3,2,"few hours a day",3,4,4,5,4,4,3,21,184,82,3,"male","right handed","college/bachelor degree","no","city","block of flats"
5,3,3,3,1,3,3,4,3,1,1,4,4,4,3,,4,2,2,5,1,4,5,5,5,1,5,5,5,5,5,3,3,2,1,1,3,2,3,1,1,4,2,3,3,1,1,1,1,4,2,2,1,3,1,1,2,4,4,4,3,2,5,3,2,2,4,5,5,5,3,5,4,"current smoker","social drinker",3,4,2,4,2,3,2,4,3,4,4,3,1,1,5,2,5,4,1,4,1,3,5,4,4,5,3,3,3,4,2,2,"i am often running late","sometimes",4,3,5,4,4,3,4,5,3,4,3,3,3,3,3,3,2,3,4,5,2,3,2,"few hours a day",3,3,3,3,3,3,3,21,170,58,1,"female","right handed","secondary school","no","city","block of flats"
5,1,3,3,4,4,4,5,5,3,4,4,3,4,5,1,4,4,1,5,4,4,5,5,5,5,5,5,3,2,5,3,5,4,3,2,5,1,5,3,2,1,3,4,2,1,5,3,5,5,3,3,4,4,4,3,3,5,5,2,5,5,5,1,1,3,1,1,3,1,1,1,1,"current smoker","drink a lot",1,5,2,1,1,1,5,5,5,1,5,3,5,2,3,1,1,5,1,5,5,5,5,5,3,5,5,1,5,5,3,5,"i am always on time","sometimes",5,5,2,5,5,4,3,3,4,3,5,5,5,1,5,5,5,5,3,5,5,3,5,"few hours a day",1,5,5,5,5,5,5,17,175,60,2,"male","right handed","secondary school","no","village","house/bungalow"
5,5,2,1,1,1,2,4,2,2,1,5,3,1,1,1,3,5,1,5,5,5,5,3,1,3,3,3,2,1,5,3,5,3,1,1,5,2,1,1,1,1,2,5,1,5,5,2,2,1,1,3,1,5,5,1,5,5,1,2,5,5,5,1,2,5,1,5,3,3,5,1,1,"current smoker","drink a lot",3,5,3,3,1,2,5,2,3,5,3,5,2,5,2,3,1,5,2,5,2,2,5,3,1,5,4,5,4,3,1,5,"i am always on time","sometimes",1,4,2,5,5,4,3,1,3,5,5,3,3,3,4,5,5,3,1,5,5,3,1,"few hours a day",1,5,5,5,5,5,4,19,168,57,1,"female","right handed","college/bachelor degree","no","city","block of flats"
5,3,3,2,1,4,3,3,4,1,3,3,3,1,3,5,1,2,3,5,2,4,3,4,1,4,2,4,4,2,3,4,5,5,2,4,5,3,3,2,2,1,5,5,3,3,4,2,3,5,1,4,1,5,4,1,1,3,5,5,5,5,1,3,1,3,2,2,3,1,5,3,3,"tried smoking","drink a lot",3,5,3,5,4,4,5,3,3,1,3,4,3,3,4,5,2,3,2,4,1,2,4,3,2,5,4,3,5,3,2,4,"i am often running late","sometimes",4,1,2,4,2,3,3,5,3,4,4,5,3,1,3,4,3,4,4,5,5,3,2,"few hours a day",3,2,2,4,1,3,2,25,190,82,3,"male","right handed","masters degree","no","city","block of flats"
5,3,3,2,1,3,3,4,4,4,4,4,2,1,3,3,3,3,2,5,3,4,5,4,4,3,5,5,2,1,4,4,2,2,1,1,4,4,2,5,5,2,4,2,5,3,2,2,3,3,1,1,1,3,1,2,3,4,2,2,5,2,5,4,3,3,3,5,5,5,2,5,2,"tried smoking","social drinker",3,3,4,2,3,2,1,3,3,2,5,3,1,1,4,2,4,2,1,3,1,4,5,5,1,5,5,3,5,3,2,5,"i am always on time","sometimes",3,2,3,4,4,4,4,5,4,5,3,4,5,5,4,4,2,3,3,4,4,3,3,"few hours a day",4,4,1,1,1,1,3,20,170,52,1,"female","right handed","secondary school","no","village","house/bungalow"
5,3,3,2,2,5,1,4,5,4,1,1,1,1,3,4,1,1,4,5,2,5,2,1,5,5,2,1,5,4,3,5,4,5,1,5,5,5,2,4,4,2,4,4,5,5,3,4,2,1,1,5,4,3,4,2,3,5,5,4,3,4,1,1,2,2,4,4,5,5,4,4,1,"current smoker","social drinker",3,5,1,3,3,5,4,5,4,4,2,3,3,5,4,5,5,5,3,4,1,2,5,4,5,3,4,2,4,2,4,1,"i am always on time","everytime it suits me",2,2,3,3,3,3,3,5,5,4,4,2,2,1,4,2,3,3,2,2,3,3,2,"most of the day",1,4,4,4,3,3,3,26,194,85,2,"male","right handed","college/bachelor degree","no","city","block of flats"
5,3,3,5,1,5,5,5,5,1,2,4,4,2,5,3,3,3,5,5,3,5,4,4,5,5,5,5,5,1,5,3,4,3,3,5,5,5,1,5,3,4,1,2,5,1,5,4,4,5,1,5,4,5,3,3,3,4,5,5,5,5,5,3,3,3,3,3,5,,4,3,3,"former smoker","social drinker",4,2,2,3,3,3,3,5,4,3,4,3,2,2,5,5,4,5,3,5,2,3,5,4,3,3,4,4,4,3,3,5,"i am often running late","sometimes",2,3,3,3,4,3,2,4,3,4,5,3,4,3,4,3,3,3,2,4,3,3,3,"few hours a day",3,4,4,3,3,3,5,21,182,78,0,"male","right handed","secondary school","yes","city","block of flats"
